Employee_ID,Supervisor_Complaints,Peer_Complaints,Years_Experience,Training_Hours,Customer_Satisfaction,Department,Salary_Increment_%
4017,medium,2,11.0,1.0,10.0,A,-5.1
4018,low,0,33.0,1.0,8.6,A,-100.0
4019,medium,0,5.0,5.0,8.9,A,4.4
4020,medium,1,5.0,24.0,4.5,B,-100.0
4021,high,1,9.0,15.0,1.1,A,-100.0
4022,high,3,12.0,15.0,1.0,A,-100.0
4023,medium,2,24.0,13.0,9.1,A,-100.0
4024,none,0,6.0,4.0,9.7,A,6.8
4025,low,1,23.0,4.0,2.6,C,-100.0
4026,none,3,9.0,7.0,9.8,C,-5.4
4027,low,5,4.0,15.0,3.6,A,-100.0
4028,medium,0,5.0,2.0,8.8,A,3.8
4029,low,1,27.0,0.0,2.7,C,-100.0
4030,low,0,4.0,13.0,5.6,B,-11.6
4031,medium,0,19.0,1.0,8.5,C,-100.0
4032,high,0,2.0,11.0,3.2,C,-100.0
4033,low,1,4.0,12.0,9.9,A,9.5
4034,none,0,9.0,1.0,4.6,A,-100.0
4035,none,1,22.0,4.0,8.2,A,-100.0
4036,medium,2,14.0,3.0,2.2,A,-100.0
4037,none,1,6.0,5.0,3.2,A,-100.0
4038,low,1,2.0,13.0,1.3,C,-100.0
4039,,0,24.0,41.0,9.6,A,-100.0
4040,high,2,15.0,22.0,5.0,A,-100.0
4041,low,2,16.0,7.0,1.4,A,-100.0
4042,high,5,4.0,1.0,1.9,A,-100.0
4043,medium,1,20.0,37.0,2.8,A,-100.0
4044,none,1,5.0,1.0,9.9,A,7.1
4045,high,2,6.0,5.0,4.0,C,-100.0
4046,low,1,5.0,3.0,7.0,B,-8.2
4047,none,2,2.0,4.0,9.6,A,8.2
4048,low,1,2.0,4.0,8.7,A,6.4
4049,low,1,10.0,4.0,9.6,A,-2.7
4050,low,2,2.0,3.0,8.8,C,4.4
4051,high,2,11.0,3.0,9.4,A,-11.0
4052,medium,2,6.0,8.0,4.4,D,-100.0
4053,medium,2,10.0,29.0,9.1,C,-8.1
4054,medium,3,11.0,6.0,1.1,A,-100.0
4055,medium,4,5.0,1.0,8.7,A,-6.8
4056,low,2,8.0,4.0,4.8,A,-100.0
4057,low,1,12.0,12.0,1.6,A,-100.0
4058,low,2,14.0,8.0,9.1,A,-14.9
4059,medium,0,12.0,15.0,8.7,A,-8.9
4060,high,0,10.0,46.0,6.3,B,-100.0
4061,medium,1,,36.0,7.1,C,
4062,high,1,7.0,50.0,4.3,C,-100.0
4063,medium,1,10.0,34.0,,D,
4064,none,1,12.0,1.0,4.5,A,-100.0
4065,high,2,4.0,2.0,8.6,A,-3.2
4066,low,3,9.0,5.0,2.5,C,-100.0
4067,medium,2,5.0,2.0,5.7,A,
4068,medium,3,12.0,4.0,9.5,A,-12.1
4069,none,1,16.0,12.0,9.2,B,-15.9
4070,low,1,11.0,3.0,8.0,A,-13.3
4071,low,0,3.0,7.0,8.0,A,3.3
4072,none,1,10.0,16.0,5.4,A,-100.0
4073,low,1,7.0,3.0,9.5,A,2.0
4074,medium,1,9.0,5.0,3.3,A,-100.0
4075,none,2,2.0,3.0,9.8,A,9.3
4076,low,3,1.0,2.0,3.0,A,-100.0
4077,low,0,7.0,6.0,8.0,B,-3.7
4078,medium,1,3.0,12.0,2.4,A,-100.0
4079,low,1,8.0,7.0,7.6,A,-10.2
4080,high,3,6.0,1.0,9.4,C,-4.8
4081,low,1,16.0,5.0,2.8,A,-100.0
4082,high,0,18.0,5.0,6.3,A,-100.0
4083,high,4,21.0,2.0,9.4,A,-100.0
4084,none,3,4.0,10.0,8.1,A,-6.0
4085,high,2,7.0,17.0,2.1,C,-100.0
4086,high,1,6.0,7.0,9.6,C,1.3
4087,low,6,9.0,11.0,9.8,B,-12.3
4088,medium,1,8.0,9.0,9.4,A,-0.6
4089,none,2,2.0,9.0,8.8,C,3.9
4090,low,2,4.0,14.0,2.6,A,-100.0
4091,low,2,19.0,27.0,1.3,D,-100.0
4092,high,1,10.0,21.0,5.0,C,-100.0
4093,low,2,3.0,11.0,4.8,A,-19.3
4094,low,1,10.0,2.0,1.6,A,-100.0
4095,medium,1,3.0,0.0,5.4,C,-13.9
4096,low,5,29.0,20.0,8.3,C,-100.0
4097,low,2,17.0,35.0,9.3,A,-18.8
4098,high,0,3.0,37.0,4.4,B,-19.2
4099,,4,17.0,2.0,8.5,A,-100.0
4100,none,2,8.0,10.0,9.7,B,-1.7
4101,high,1,7.0,18.0,3.7,A,-100.0
4102,none,2,23.0,7.0,2.5,B,-100.0
4103,low,1,9.0,12.0,6.4,A,-18.5
4104,medium,2,18.0,17.0,2.5,D,-100.0
4105,low,0,29.0,2.0,2.1,A,-100.0
4106,none,1,11.0,22.0,5.1,A,-100.0
4107,high,0,1.0,2.0,8.0,C,3.7
4108,none,1,8.0,5.0,2.4,A,-100.0
4109,none,1,15.0,18.0,8.1,A,-100.0
4110,low,1,6.0,4.0,4.5,A,-100.0
4111,none,0,2.0,11.0,5.1,A,-11.5
4112,none,2,24.0,14.0,8.2,C,-100.0
4113,low,3,19.0,50.0,8.4,A,-100.0
4114,high,1,6.0,8.0,5.4,B,-100.0
4115,medium,1,2.0,8.0,9.9,B,12.6
4116,high,0,8.0,30.0,9.8,A,1.7
4117,low,0,17.0,19.0,8.7,A,-17.2
4118,high,1,18.0,2.0,9.2,A,-100.0
4119,high,3,4.0,4.0,8.5,A,-6.2
4120,low,1,6.0,19.0,7.8,A,-5.4
4121,low,0,8.0,6.0,3.9,A,-100.0
4122,high,2,7.0,7.0,3.5,D,-100.0
4123,low,1,11.0,7.0,8.1,A,-12.6
4124,medium,0,7.0,17.0,6.2,A,-13.9
4125,low,1,3.0,1.0,4.1,A,-100.0
4126,low,5,11.0,11.0,1.1,A,-100.0
4127,medium,1,17.0,19.0,4.9,C,-100.0
4128,medium,0,20.0,24.0,9.0,A,-100.0
4129,medium,1,18.0,3.0,9.1,A,-19.8
4130,none,1,11.0,30.0,5.5,A,-100.0
4131,high,1,3.0,3.0,3.3,C,-100.0
4132,low,1,13.0,5.0,6.2,A,-100.0
4133,none,0,,19.0,5.1,C,
4134,high,2,9.0,8.0,8.3,A,-13.5
4135,none,2,4.0,2.0,2.2,A,-100.0
4136,none,0,20.0,8.0,2.9,A,-100.0
4137,medium,1,5.0,6.0,2.2,A,-100.0
4138,high,2,23.0,1.0,8.2,A,-100.0
4139,high,1,28.0,8.0,2.5,A,-100.0
4140,high,1,7.0,5.0,1.5,A,-100.0
4141,medium,0,6.0,17.0,8.4,A,-0.0
4142,medium,0,3.0,14.0,9.7,C,12.3
4143,low,2,4.0,0.0,9.5,C,4.7
4144,high,0,10.0,7.0,8.2,A,-10.9
4145,medium,0,10.0,14.0,6.1,A,-19.7
4146,high,2,15.0,4.0,4.9,B,-100.0
4147,low,2,19.0,1.0,5.0,C,-100.0
4148,medium,3,16.0,5.0,4.9,D,-100.0
4149,high,1,16.0,4.0,1.8,A,-100.0
4150,high,1,28.0,6.0,9.3,A,-100.0
4151,low,0,3.0,0.0,9.4,A,10.9
4152,low,0,13.0,2.0,8.1,B,-13.7
4153,high,2,4.0,15.0,6.8,A,-13.0
4154,medium,3,15.0,36.0,7.3,C,-100.0
4155,medium,1,3.0,7.0,4.7,A,-17.7
4156,high,2,7.0,2.0,9.6,A,-3.0
4157,medium,0,7.0,42.0,8.1,A,-3.2
4158,low,1,2.0,4.0,7.2,A,
4159,medium,2,12.0,6.0,8.1,C,-17.3
4160,low,2,5.0,20.0,3.1,A,-100.0
4161,low,0,13.0,9.0,8.4,C,-12.0
4162,high,3,13.0,2.0,8.3,A,-100.0
4163,high,1,6.0,16.0,3.6,B,-100.0
4164,low,1,15.0,2.0,6.8,A,-100.0
4165,high,0,8.0,5.0,7.8,A,-9.6
4166,medium,4,15.0,2.0,8.7,A,-100.0
4167,high,0,13.0,6.0,1.3,A,-100.0
4168,medium,4,12.0,10.0,8.7,A,-18.9
4169,low,1,5.0,44.0,8.3,A,-0.7
4170,low,0,3.0,11.0,9.6,C,12.1
4171,low,3,12.0,21.0,8.8,C,-15.4
4172,medium,2,26.0,1.0,6.3,A,-100.0
4173,medium,2,7.0,50.0,1.7,C,-100.0
4174,none,1,8.0,21.0,8.0,C,-8.4
4175,none,2,6.0,0.0,8.5,B,-4.9
4176,low,1,3.0,15.0,9.2,C,7.5
4177,high,1,23.0,4.0,4.0,A,-100.0
4178,high,1,4.0,39.0,5.5,C,-17.4
4179,high,0,8.0,16.0,8.6,C,-5.1
4180,high,2,8.0,27.0,9.0,A,-7.7
4181,low,2,5.0,14.0,7.7,A,-6.8
4182,high,1,3.0,14.0,7.1,A,-7.1
4183,high,1,6.0,24.0,9.8,A,2.6
4184,low,1,1.0,10.0,5.6,A,-8.9
4185,none,2,15.0,32.0,4.6,A,-100.0
4186,low,0,14.0,12.0,3.7,A,-100.0
4187,medium,3,22.0,17.0,9.2,B,-100.0
4188,high,1,7.0,1.0,2.1,D,-100.0
4189,medium,1,11.0,5.0,2.8,A,-100.0
4190,low,0,1.0,8.0,10.0,A,15.0
4191,high,1,2.0,15.0,8.6,C,2.9
4192,none,2,3.0,7.0,7.9,A,-2.8
4193,medium,1,4.0,30.0,9.1,C,4.9
4194,medium,2,6.0,0.0,3.8,A,-100.0
4195,high,0,11.0,21.0,6.2,C,-100.0
4196,,4,6.0,1.0,6.5,D,-100.0
4197,high,3,5.0,7.0,1.8,A,-100.0
4198,low,3,8.0,17.0,5.9,A,-100.0
4199,none,2,7.0,11.0,4.8,B,-100.0
4200,none,1,2.0,12.0,3.3,C,-100.0
4201,medium,2,7.0,12.0,3.2,B,-100.0
4202,low,2,13.0,24.0,1.9,A,-100.0
4203,low,2,4.0,35.0,8.4,C,-1.0
4204,,0,26.0,5.0,8.8,A,-100.0
4205,none,2,4.0,18.0,8.7,B,-0.1
4206,medium,2,7.0,1.0,7.6,A,-11.3
4207,high,0,5.0,10.0,9.2,A,3.4
4208,low,1,19.0,14.0,8.3,A,-100.0
4209,none,0,1.0,20.0,1.5,B,-100.0
4210,low,0,8.0,5.0,2.1,B,-100.0
4211,medium,1,25.0,6.0,9.6,C,-100.0
4212,high,2,2.0,49.0,4.1,A,-100.0
4213,,0,10.0,13.0,2.8,B,-100.0
4214,high,3,19.0,4.0,4.8,A,-100.0
4215,high,2,8.0,2.0,4.9,A,-100.0
4216,high,3,16.0,0.0,2.0,A,-100.0
4217,high,0,31.0,2.0,3.3,A,-100.0
4218,high,2,5.0,18.0,2.2,A,-100.0
4219,high,1,20.0,6.0,8.4,A,-100.0
4220,medium,4,8.0,1.0,3.6,A,-100.0
4221,none,2,7.0,36.0,2.2,A,-100.0
4222,medium,1,28.0,14.0,3.1,B,-100.0
4223,none,0,6.0,12.0,9.2,C,4.1
4224,high,0,10.0,11.0,1.1,A,-100.0
4225,none,1,19.0,4.0,4.2,A,-100.0
4226,none,0,22.0,2.0,1.8,B,-100.0
4227,high,3,9.0,15.0,7.6,A,-19.8
4228,low,3,4.0,7.0,2.6,A,-100.0
4229,low,0,30.0,11.0,5.9,A,-100.0
4230,low,2,9.0,16.0,5.2,A,-100.0
4231,high,0,14.0,8.0,8.3,A,-17.3
4232,none,1,8.0,32.0,5.9,C,-19.8
4233,none,1,10.0,23.0,9.8,A,-2.0
4234,none,1,20.0,1.0,2.7,C,-100.0
4235,low,1,34.0,5.0,9.6,A,-100.0
4236,low,3,2.0,19.0,9.6,A,6.5
4237,high,2,21.0,5.0,1.3,B,-100.0
4238,medium,2,18.0,1.0,9.5,A,-100.0
4239,high,0,2.0,2.0,9.8,A,11.9
4240,high,0,8.0,3.0,4.3,A,-100.0
4241,low,2,19.0,3.0,5.7,A,-100.0
4242,medium,1,2.0,19.0,3.7,A,-100.0
4243,medium,0,16.0,9.0,1.0,D,-100.0
4244,low,0,3.0,24.0,3.3,C,-100.0
4245,medium,1,28.0,4.0,2.7,A,-100.0
4246,none,1,17.0,1.0,3.9,B,-100.0
4247,medium,0,8.0,6.0,9.5,A,2.4
4248,low,0,3.0,37.0,8.2,A,4.7
4249,high,0,9.0,2.0,8.7,B,-6.4
4250,low,2,16.0,7.0,8.2,C,-100.0
4251,medium,2,9.0,19.0,3.6,B,-100.0
4252,low,2,24.0,16.0,3.2,B,-100.0
4253,medium,2,3.0,15.0,7.3,B,-5.9
4254,medium,0,5.0,13.0,8.0,B,-0.5
4255,low,2,5.0,17.0,9.6,A,3.7
4256,high,3,4.0,15.0,2.2,A,-100.0
4257,low,1,36.0,3.0,8.9,B,-100.0
4258,high,3,10.0,17.0,1.5,A,-100.0
4259,high,3,6.0,0.0,9.3,B,-5.4
4260,low,1,6.0,11.0,9.9,A,6.0
4261,high,1,3.0,7.0,9.7,D,7.1
4262,none,4,19.0,50.0,3.4,A,-100.0
4263,low,2,6.0,5.0,6.0,C,-18.0
4264,medium,2,15.0,6.0,6.6,C,-100.0
4265,high,4,6.0,7.0,8.2,B,-13.9
4266,low,2,2.0,6.0,,C,
4267,medium,3,1.0,9.0,5.8,A,-13.1
4268,medium,2,2.0,15.0,7.3,A,-4.1
4269,medium,2,4.0,16.0,8.1,A,-3.2
4270,high,2,11.0,50.0,9.1,A,-12.2
4271,high,0,10.0,1.0,6.8,A,-18.6
4272,medium,1,10.0,4.0,6.4,B,-100.0
4273,high,1,12.0,0.0,8.5,A,-15.3
4274,medium,0,34.0,9.0,7.3,A,-100.0
4275,medium,1,17.0,16.0,5.9,A,-100.0
4276,high,1,5.0,11.0,7.7,A,-7.3
4277,medium,0,3.0,4.0,2.5,A,-100.0
4278,low,0,23.0,4.0,4.7,A,-100.0
4279,high,2,2.0,1.0,9.3,A,4.2
4280,low,2,6.0,2.0,8.2,A,-5.9
4281,high,2,29.0,12.0,8.4,A,-100.0
4282,high,4,7.0,5.0,3.1,A,-100.0
4283,high,1,22.0,3.0,6.9,A,-100.0
4284,low,3,10.0,1.0,5.7,A,-100.0
4285,high,1,2.0,10.0,9.4,B,7.3
4286,high,0,5.0,11.0,6.7,A,-10.3
4287,low,2,23.0,34.0,2.9,A,-100.0
4288,high,3,12.0,46.0,4.3,A,-100.0
4289,medium,1,8.0,5.0,8.8,A,-3.9
4290,none,1,3.0,13.0,4.4,C,-19.5
4291,none,2,2.0,7.0,5.1,A,-16.5
4292,low,1,18.0,47.0,2.9,A,-100.0
4293,medium,1,8.0,0.0,6.9,A,-14.5
4294,medium,0,12.0,31.0,2.7,B,-100.0
4295,low,1,7.0,14.0,8.7,A,-2.3
4296,medium,2,5.0,3.0,1.7,A,-100.0
4297,high,2,2.0,5.0,9.4,A,4.7
4298,low,1,21.0,28.0,2.9,A,-100.0
4299,low,0,4.0,3.0,5.6,A,-11.7
4300,high,1,5.0,7.0,9.5,C,2.5
4301,high,1,8.0,26.0,9.8,A,-0.9
4302,medium,1,9.0,11.0,7.5,A,-12.8
4303,none,2,5.0,44.0,2.7,C,-100.0
4304,high,2,27.0,16.0,3.8,A,-100.0
4305,low,1,29.0,5.0,2.5,A,-100.0
4306,low,3,8.0,49.0,9.1,A,-6.5
4307,high,1,13.0,48.0,9.9,A,-8.8
4308,low,0,1.0,4.0,2.2,D,-100.0
4309,low,2,3.0,34.0,3.4,A,-100.0
4310,medium,1,3.0,5.0,8.0,A,0.4
4311,low,0,6.0,0.0,2.0,A,-100.0
4312,high,1,9.0,5.0,1.4,B,-100.0
4313,medium,3,1.0,15.0,9.2,A,5.6
4314,none,1,9.0,30.0,8.1,A,-9.5
4315,medium,1,8.0,1.0,5.8,A,-100.0
4316,low,3,27.0,21.0,9.9,A,-100.0
4317,none,1,21.0,15.0,5.3,A,-100.0
4318,none,3,9.0,33.0,5.9,A,-100.0
4319,medium,1,14.0,9.0,8.8,A,-14.4
4320,low,3,14.0,28.0,2.9,A,-100.0
4321,high,4,4.0,1.0,9.4,A,-3.8
4322,low,3,6.0,2.0,9.5,A,-1.3
4323,none,3,5.0,10.0,9.2,A,-1.7
4324,medium,0,4.0,11.0,1.2,A,-100.0
4325,low,1,10.0,2.0,1.8,A,-100.0
4326,low,2,7.0,4.0,4.3,A,-100.0
4327,medium,1,8.0,12.0,6.6,D,-16.0
4328,high,5,14.0,1.0,7.0,A,-100.0
4329,high,0,10.0,6.0,1.8,A,-100.0
4330,low,4,5.0,4.0,3.2,C,-100.0
4331,medium,1,10.0,0.0,3.8,A,-100.0
4332,low,2,18.0,21.0,6.1,A,-100.0
4333,none,1,9.0,8.0,5.6,A,-100.0
4334,low,1,13.0,7.0,9.7,A,-7.4
4335,medium,1,4.0,0.0,9.4,A,6.3
4336,low,0,15.0,4.0,7.3,A,-100.0
4337,none,2,,15.0,9.2,C,
4338,high,1,13.0,12.0,5.8,A,-100.0
4339,high,1,10.0,2.0,9.7,C,-5.1
4340,medium,3,25.0,25.0,8.1,C,-100.0
4341,high,1,17.0,28.0,8.6,A,-100.0
4342,high,1,10.0,28.0,6.3,A,-100.0
4343,medium,0,5.0,25.0,8.1,A,0.2
4344,low,2,13.0,17.0,5.9,A,-100.0
4345,low,2,21.0,9.0,9.6,A,-100.0
4346,none,2,6.0,11.0,4.6,D,-100.0
4347,low,2,3.0,30.0,7.0,B,-7.0
4348,medium,2,15.0,7.0,3.7,A,-100.0
4349,high,2,4.0,3.0,8.9,C,-1.5
4350,medium,1,22.0,6.0,4.3,A,-100.0
4351,low,2,5.0,12.0,9.4,A,2.5
4352,medium,1,12.0,24.0,1.4,A,-100.0
4353,low,4,24.0,16.0,8.6,A,-100.0
4354,high,1,3.0,19.0,5.8,A,-14.2
4355,low,0,3.0,0.0,5.2,B,-12.2
4356,none,2,4.0,0.0,1.9,A,-100.0
4357,low,1,22.0,22.0,9.9,A,-100.0
4358,high,3,3.0,11.0,2.5,A,-100.0
4359,high,2,3.0,3.0,4.2,A,-100.0
4360,low,3,9.0,4.0,8.6,B,
4361,medium,3,12.0,0.0,5.2,A,-100.0
4362,low,0,18.0,4.0,9.0,A,-17.5
4363,medium,7,9.0,34.0,9.8,A,-14.9
4364,low,2,10.0,16.0,8.9,A,-8.9
4365,medium,2,5.0,12.0,6.7,A,-12.7
4366,high,0,23.0,0.0,7.3,B,-100.0
4367,high,5,18.0,16.0,8.1,C,-100.0
4368,low,1,5.0,13.0,9.8,C,7.3
4369,medium,4,3.0,18.0,9.6,A,1.8
4370,low,3,11.0,11.0,9.9,A,-7.7
4371,low,2,14.0,15.0,4.2,A,-100.0
4372,medium,1,0.0,9.0,2.2,A,-100.0
4373,low,0,8.0,9.0,3.5,A,-100.0
4374,medium,3,4.0,4.0,8.0,A,-6.4
4375,medium,2,17.0,9.0,1.9,C,-100.0
4376,medium,1,6.0,28.0,1.4,A,-100.0
4377,low,3,17.0,1.0,8.6,C,-100.0
4378,none,2,5.0,29.0,9.5,D,2.7
4379,high,1,7.0,14.0,3.6,A,-100.0
4380,low,2,8.0,6.0,8.5,A,-7.7
4381,high,1,2.0,19.0,6.9,A,-6.4
4382,low,0,16.0,11.0,1.3,A,-100.0
4383,high,3,5.0,12.0,9.5,A,-2.4
4384,low,0,,0.0,4.6,C,
4385,none,1,3.0,0.0,3.3,A,-100.0
4386,low,2,15.0,2.0,6.2,A,-100.0
4387,low,2,33.0,16.0,8.5,C,-100.0
4388,low,0,3.0,3.0,8.4,A,5.5
4389,low,2,6.0,10.0,5.8,B,-19.0
4390,high,3,4.0,6.0,6.7,A,-16.1
4391,high,1,7.0,27.0,9.8,A,0.9
4392,none,1,2.0,6.0,3.0,A,-100.0
4393,high,1,8.0,27.0,9.0,C,-5.2
4394,none,1,27.0,8.0,9.8,A,-100.0
4395,medium,4,14.0,10.0,9.8,C,-16.4
4396,low,1,14.0,9.0,3.3,C,-100.0
4397,,2,16.0,4.0,3.3,C,-100.0
4398,low,3,4.0,10.0,4.1,C,-100.0
4399,none,0,8.0,29.0,6.1,A,-16.3
4400,high,4,6.0,2.0,5.9,A,-100.0
4401,none,3,6.0,6.0,8.5,A,-7.3
4402,low,1,8.0,16.0,8.1,C,-7.3
4403,none,1,13.0,7.0,7.0,A,-100.0
4404,,1,10.0,3.0,1.4,C,-100.0
4405,low,2,3.0,17.0,3.2,A,-100.0
4406,low,2,31.0,14.0,6.6,A,-100.0
4407,low,1,2.0,16.0,1.1,A,-100.0
4408,low,2,9.0,0.0,3.7,A,-100.0
4409,high,1,10.0,8.0,8.4,C,-12.2
4410,high,1,10.0,12.0,9.9,A,-4.0
4411,high,2,9.0,1.0,9.7,A,-5.9
4412,medium,0,13.0,2.0,1.8,A,-100.0
4413,high,0,16.0,0.0,8.7,A,-18.7
4414,none,2,15.0,2.0,9.5,A,-15.1
4415,none,0,18.0,17.0,8.6,A,-100.0
4416,none,0,6.0,11.0,4.1,A,-100.0
4417,,2,5.0,24.0,7.9,C,-6.2
4418,medium,2,5.0,3.0,6.2,B,-15.5
4419,none,1,10.0,1.0,6.8,B,-18.7
4420,medium,1,15.0,10.0,9.1,A,-14.5
4421,high,3,1.0,12.0,2.6,A,-100.0
4422,none,2,24.0,6.0,9.7,A,-100.0
4423,none,0,5.0,21.0,9.3,C,6.5
4424,medium,0,8.0,4.0,1.7,B,-100.0
4425,medium,1,7.0,2.0,9.7,C,2.7
4426,high,3,11.0,14.0,6.6,A,-100.0
4427,low,2,6.0,6.0,2.1,A,-100.0
4428,medium,1,6.0,9.0,4.9,C,-100.0
4429,medium,1,7.0,12.0,2.8,A,-100.0
4430,high,1,6.0,2.0,5.6,A,-100.0
4431,none,0,3.0,17.0,2.0,A,-100.0
4432,none,2,4.0,2.0,1.8,A,-100.0
4433,high,1,6.0,1.0,8.3,B,-5.9
4434,high,0,7.0,30.0,8.1,A,-5.9
4435,high,3,4.0,8.0,8.6,C,-5.6
4436,high,0,6.0,17.0,9.9,A,5.6
4437,low,1,17.0,2.0,9.5,A,-15.5
4438,none,0,7.0,16.0,2.8,A,-100.0
4439,high,3,9.0,14.0,3.0,A,-100.0
4440,high,1,12.0,11.0,2.6,C,-100.0
4441,high,3,10.0,7.0,2.0,C,-100.0
4442,high,0,10.0,42.0,8.6,A,-8.3
4443,medium,3,10.0,4.0,1.2,C,-100.0
4444,medium,1,7.0,50.0,9.2,B,0.5
4445,high,2,3.0,6.0,10.0,A,6.3
4446,medium,1,16.0,13.0,7.1,A,-100.0
4447,medium,0,4.0,2.0,4.6,A,-17.6
4448,none,0,2.0,21.0,5.5,A,-9.2
4449,low,0,30.0,6.0,8.2,A,-100.0
4450,high,0,4.0,3.0,10.0,A,9.5
4451,none,1,6.0,2.0,8.9,A,-0.2
4452,high,1,16.0,20.0,6.6,B,-100.0
4453,high,1,1.0,1.0,8.8,A,5.6
4454,medium,1,18.0,8.0,8.3,A,-100.0
4455,low,2,8.0,2.0,9.6,A,-1.7
4456,none,0,1.0,34.0,7.5,B,3.7
4457,low,1,15.0,4.0,4.9,A,-100.0
4458,none,2,15.0,26.0,4.7,A,-100.0
4459,medium,1,5.0,6.0,8.1,B,-2.5
4460,low,0,2.0,16.0,7.2,C,0.7
4461,medium,1,15.0,4.0,7.1,A,-100.0
4462,medium,1,1.0,16.0,,A,
4463,high,1,13.0,24.0,2.1,B,-100.0
4464,medium,0,7.0,8.0,1.6,A,-100.0
4465,high,5,13.0,6.0,8.8,A,-100.0
4466,medium,1,7.0,6.0,1.9,B,-100.0
4467,low,1,17.0,16.0,8.2,A,-100.0
4468,medium,2,8.0,29.0,9.6,B,-1.8
4469,low,1,8.0,2.0,9.2,A,-1.4
4470,low,2,18.0,5.0,7.7,A,-100.0
4471,medium,1,5.0,17.0,1.8,C,-100.0
4472,low,1,29.0,6.0,3.6,A,-100.0
4473,high,1,12.0,1.0,8.1,C,-17.5
4474,none,1,7.0,2.0,5.8,A,-19.0
4475,low,2,15.0,4.0,4.1,C,-100.0
4476,none,4,10.0,12.0,3.7,D,-100.0
4477,low,1,5.0,4.0,4.8,A,-100.0
4478,high,2,15.0,8.0,8.1,B,-100.0
4479,high,2,10.0,8.0,7.2,B,-100.0
4480,medium,1,3.0,31.0,1.3,C,-100.0
4481,low,1,31.0,7.0,8.7,C,-100.0
4482,low,0,6.0,4.0,9.0,D,3.5
4483,medium,2,6.0,19.0,9.9,A,3.2
4484,high,1,7.0,43.0,10.0,C,2.2
4485,medium,0,5.0,22.0,8.6,A,2.9
4486,none,1,10.0,8.0,7.7,B,-13.7
4487,medium,0,5.0,3.0,8.2,C,0.5
4488,high,2,14.0,15.0,3.3,C,-100.0
4489,medium,0,21.0,2.0,3.5,A,-100.0
4490,medium,3,3.0,7.0,9.8,A,5.3
4491,none,1,8.0,11.0,7.4,C,-11.8
4492,high,0,12.0,12.0,1.8,A,-100.0
4493,,1,20.0,10.0,2.8,B,-100.0
4494,high,1,3.0,4.0,9.0,C,3.3
4495,low,0,17.0,5.0,8.2,A,-100.0
4496,low,2,5.0,9.0,2.3,C,-100.0
4497,medium,1,9.0,19.0,7.5,D,-12.7
4498,medium,1,8.0,27.0,4.5,B,-100.0
4499,medium,3,4.0,8.0,8.4,A,-4.1
4500,high,2,13.0,2.0,5.5,A,-100.0
4501,medium,2,13.0,9.0,2.4,D,-100.0
4502,high,1,3.0,15.0,7.9,A,-2.7
4503,medium,1,23.0,3.0,6.7,A,-100.0
4504,medium,2,3.0,5.0,9.8,C,7.8
4505,medium,1,7.0,2.0,4.9,A,-100.0
4506,high,1,9.0,14.0,,D,
4507,none,2,9.0,21.0,9.3,C,-5.5
4508,medium,2,22.0,7.0,4.2,D,-100.0
4509,medium,0,8.0,3.0,2.1,A,-100.0
4510,medium,1,8.0,5.0,4.7,A,-100.0
4511,low,0,4.0,2.0,9.6,B,10.3
4512,low,1,4.0,31.0,2.7,A,-100.0
4513,low,0,9.0,21.0,7.0,A,-12.6
4514,none,5,6.0,7.0,9.4,A,-7.4
4515,low,1,1.0,11.0,5.7,A,-8.3
4516,none,2,8.0,12.0,3.8,A,-100.0
4517,low,0,14.0,1.0,8.2,A,-14.9
4518,low,1,1.0,6.0,6.0,A,-6.7
4519,none,1,11.0,8.0,1.7,B,-100.0
4520,high,2,8.0,4.0,7.2,C,-17.9
4521,medium,2,16.0,16.0,3.8,C,-100.0
4522,low,2,9.0,4.0,2.3,A,-100.0
4523,none,2,7.0,6.0,2.4,A,-100.0
4524,low,3,15.0,9.0,4.3,A,-100.0
4525,high,1,7.0,2.0,4.4,A,-100.0
4526,medium,3,38.0,4.0,7.7,A,-100.0
4527,medium,2,1.0,5.0,9.4,B,9.1
4528,none,0,14.0,19.0,7.3,A,-100.0
4529,high,4,6.0,4.0,9.6,D,-6.2
4530,low,2,4.0,6.0,1.4,A,-100.0
4531,medium,1,10.0,16.0,8.2,A,-10.6
4532,high,3,7.0,14.0,8.0,A,-14.1
4533,high,0,11.0,0.0,1.3,A,-100.0
4534,low,0,12.0,22.0,8.8,A,-7.9
4535,high,0,19.0,1.0,8.1,B,-100.0
4536,high,3,14.0,13.0,7.7,C,-100.0
4537,low,2,5.0,37.0,8.3,A,-3.3
4538,high,1,7.0,14.0,1.3,A,-100.0
4539,low,1,4.0,6.0,9.8,A,8.9
4540,medium,0,10.0,8.0,7.8,A,-10.4
4541,low,2,,22.0,9.5,C,
4542,low,2,1.0,10.0,1.4,A,-100.0
4543,low,1,4.0,30.0,4.6,A,-19.4
4544,medium,1,10.0,18.0,9.5,A,-3.5
4545,medium,0,8.0,23.0,4.2,C,-100.0
4546,,3,11.0,6.0,7.4,A,-100.0
4547,medium,1,7.0,6.0,2.5,C,-100.0
4548,medium,2,21.0,44.0,8.3,A,
4549,low,1,5.0,11.0,3.8,A,-100.0
4550,low,1,6.0,18.0,2.6,A,-100.0
4551,low,1,14.0,7.0,9.8,A,-8.6
4552,low,3,6.0,5.0,9.1,B,-3.4
