Employee_ID,Supervisor_Complaints,Peer_Complaints,Years_Experience,Training_Hours,Customer_Satisfaction,Department,Salary_Increment_%
2294,none,0,11.0,6.0,7.3,A,-19.1
2295,medium,2,7.0,12.0,3.7,D,-19.3
2296,high,0,12.0,13.0,8.5,A,-2.0
2297,high,1,3.0,19.0,2.3,A,-7.8
2298,medium,1,7.0,1.0,5.0,A,-100.0
2299,low,1,3.0,6.0,6.8,B,-7.4
2300,high,1,17.0,11.0,9.2,A,-11.2
2301,low,1,4.0,22.0,1.7,C,-3.6
2302,none,2,2.0,15.0,9.9,A,15.0
2303,low,1,13.0,0.0,5.0,A,-100.0
2304,medium,1,6.0,27.0,7.1,A,15.0
2305,medium,1,1.0,1.0,6.6,A,-15.9
2306,medium,4,0.0,17.0,6.6,A,15.0
2307,low,3,10.0,2.0,1.5,B,-100.0
2308,low,1,11.0,3.0,2.6,A,-100.0
2309,low,3,3.0,2.0,4.8,A,-100.0
2310,none,1,6.0,5.0,2.8,A,-100.0
2311,medium,1,18.0,2.0,8.2,C,-100.0
2312,none,0,12.0,13.0,5.1,B,-18.3
2313,none,1,12.0,12.0,5.8,A,
2314,high,2,4.0,10.0,6.9,A,-3.3
2315,low,2,5.0,15.0,9.6,A,15.0
2316,high,0,10.0,7.0,9.4,A,-6.1
2317,low,1,14.0,1.0,6.3,A,-100.0
2318,low,1,4.0,30.0,7.5,A,15.0
2319,low,0,12.0,2.0,5.6,A,-100.0
2320,medium,1,10.0,22.0,1.6,A,-15.0
2321,none,0,5.0,4.0,9.4,A,-1.3
2322,medium,2,9.0,10.0,7.4,A,-6.7
2323,high,3,13.0,12.0,4.6,A,-100.0
2324,low,1,3.0,31.0,7.9,C,15.0
2325,low,1,20.0,5.0,4.3,A,-100.0
2326,low,0,16.0,0.0,9.2,C,-100.0
2327,high,1,13.0,15.0,9.2,A,4.2
2328,low,3,3.0,33.0,2.6,A,15.0
2329,high,3,7.0,44.0,1.1,B,15.0
2330,low,2,21.0,18.0,5.1,A,-100.0
2331,high,3,9.0,3.0,3.9,A,-100.0
2332,medium,1,6.0,11.0,8.5,A,6.8
2333,medium,0,5.0,25.0,8.7,C,15.0
2334,,2,5.0,3.0,1.1,A,-100.0
2335,,1,1.0,3.0,3.5,A,-100.0
2336,none,3,22.0,4.0,8.0,B,-100.0
2337,high,3,23.0,3.0,1.3,A,-100.0
2338,none,0,5.0,5.0,9.8,A,3.0
2339,medium,3,7.0,19.0,9.5,C,15.0
2340,low,4,17.0,15.0,1.6,C,-100.0
2341,low,0,14.0,6.0,2.6,A,-100.0
2342,high,1,10.0,7.0,9.1,A,-7.9
2343,none,1,8.0,2.0,3.0,A,-100.0
2344,high,4,17.0,1.0,6.9,C,-100.0
2345,low,0,16.0,3.0,8.8,D,-100.0
2346,medium,0,4.0,7.0,3.5,C,-100.0
2347,medium,1,0.0,17.0,5.9,B,15.0
2348,medium,2,6.0,6.0,7.9,A,-7.1
2349,high,0,5.0,8.0,,D,
2350,medium,2,9.0,10.0,6.6,B,-11.1
2351,none,2,2.0,6.0,3.0,A,-100.0
2352,high,1,7.0,22.0,6.0,C,11.8
2353,none,0,3.0,28.0,3.6,B,15.0
2354,low,0,3.0,44.0,9.5,A,15.0
2355,medium,1,14.0,8.0,8.2,A,-15.1
2356,none,1,6.0,15.0,9.1,B,15.0
2357,medium,3,11.0,50.0,9.6,A,15.0
2358,low,3,14.0,36.0,9.6,B,15.0
2359,high,0,16.0,15.0,4.3,C,-100.0
2360,high,3,21.0,16.0,2.1,B,-100.0
2361,high,0,17.0,7.0,9.2,D,-19.5
2362,medium,2,13.0,8.0,9.7,A,-5.2
2363,high,2,6.0,5.0,1.6,D,-100.0
2364,none,2,10.0,2.0,8.3,A,-100.0
2365,high,1,16.0,2.0,2.4,A,-100.0
2366,medium,2,14.0,5.0,2.7,A,-100.0
2367,high,1,3.0,10.0,1.2,B,-100.0
2368,none,2,5.0,44.0,5.3,A,15.0
2369,none,0,11.0,6.0,5.6,A,-100.0
2370,high,0,17.0,27.0,1.8,C,-18.2
2371,high,4,14.0,4.0,7.1,B,-100.0
2372,high,1,7.0,7.0,9.7,A,0.7
2373,medium,2,3.0,1.0,8.7,A,-7.9
2374,low,1,2.0,13.0,3.1,C,-11.3
2375,high,2,14.0,8.0,8.3,B,-17.3
2376,medium,0,7.0,0.0,8.8,B,-16.2
2377,high,1,12.0,4.0,8.3,A,-100.0
2378,high,1,19.0,9.0,9.1,D,-19.4
2379,low,1,6.0,17.0,2.7,A,-12.1
2380,low,4,8.0,3.0,2.1,A,-100.0
2381,low,1,7.0,18.0,8.4,A,15.0
2382,low,0,15.0,5.0,2.9,C,-100.0
2383,medium,2,28.0,30.0,1.4,A,-100.0
2384,none,1,10.0,10.0,3.1,C,-100.0
2385,medium,2,4.0,19.0,6.1,B,13.8
2386,low,2,9.0,50.0,5.7,C,15.0
2387,medium,0,11.0,32.0,8.7,B,15.0
2388,medium,0,14.0,22.0,1.8,B,-100.0
2389,medium,2,13.0,21.0,3.2,A,-13.7
2390,none,1,4.0,2.0,2.7,C,-100.0
2391,high,0,8.0,7.0,9.5,C,-2.1
2392,medium,0,2.0,3.0,7.0,A,-11.1
2393,none,3,7.0,45.0,4.9,A,15.0
2394,high,1,3.0,5.0,9.6,A,2.9
2395,none,1,2.0,2.0,3.5,A,-100.0
2396,medium,1,3.0,5.0,5.9,A,-14.8
2397,none,2,7.0,1.0,2.8,A,-100.0
2398,low,0,7.0,7.0,4.1,A,-100.0
2399,medium,1,18.0,5.0,6.5,A,-100.0
2400,low,3,7.0,3.0,1.0,A,-100.0
2401,high,1,4.0,5.0,9.9,C,2.8
2402,none,4,2.0,3.0,1.4,A,-100.0
2403,high,0,6.0,8.0,5.5,A,-18.5
2404,high,3,5.0,27.0,7.7,A,15.0
2405,high,1,3.0,41.0,3.6,A,15.0
2406,low,4,6.0,9.0,1.8,C,-100.0
2407,medium,1,13.0,15.0,8.5,C,3.0
2408,none,1,11.0,0.0,9.5,B,-19.7
2409,medium,2,,18.0,8.7,C,
2410,low,0,13.0,3.0,4.2,C,-100.0
2411,low,0,11.0,15.0,3.3,C,-100.0
2412,medium,1,33.0,2.0,5.6,A,-100.0
2413,medium,1,0.0,21.0,9.8,D,15.0
2414,high,1,8.0,13.0,1.7,A,-100.0
2415,high,2,12.0,25.0,9.8,A,15.0
2416,high,1,4.0,2.0,8.9,B,-9.0
2417,medium,1,8.0,15.0,7.0,A,3.5
2418,high,0,14.0,50.0,9.0,A,15.0
2419,high,2,24.0,34.0,8.1,C,15.0
2420,medium,2,4.0,15.0,8.7,A,15.0
2421,low,2,8.0,4.0,9.0,D,-8.3
2422,medium,3,9.0,0.0,9.8,A,-14.6
2423,low,1,6.0,10.0,2.5,A,-100.0
2424,medium,4,10.0,1.0,9.8,A,-14.3
2425,medium,3,15.0,3.0,7.6,A,-100.0
2426,low,3,8.0,2.0,1.6,A,-100.0
2427,none,0,5.0,22.0,9.6,C,15.0
2428,high,2,9.0,6.0,8.8,A,-10.0
2429,medium,2,10.0,5.0,7.2,A,-100.0
2430,low,1,20.0,17.0,3.9,A,-100.0
2431,medium,0,29.0,38.0,1.5,C,-15.1
2432,high,1,7.0,30.0,9.2,A,15.0
2433,high,3,4.0,0.0,7.7,B,-20.0
2434,low,0,9.0,0.0,8.2,A,-100.0
2435,medium,2,4.0,6.0,4.6,A,-100.0
2436,high,2,6.0,3.0,6.3,A,-100.0
2437,none,1,3.0,24.0,1.3,B,-0.4
2438,high,1,1.0,0.0,5.4,A,-100.0
2439,none,1,11.0,1.0,10.0,A,-14.9
2440,medium,4,2.0,11.0,8.8,A,15.0
2441,low,3,19.0,5.0,9.7,A,-100.0
2442,high,4,10.0,1.0,5.9,A,-100.0
2443,high,0,12.0,4.0,5.8,A,-100.0
2444,medium,3,3.0,2.0,1.6,A,-100.0
2445,low,2,11.0,6.0,9.0,C,-9.4
2446,high,2,13.0,14.0,2.0,B,-100.0
2447,high,2,5.0,2.0,2.2,A,-100.0
2448,,2,0.0,29.0,2.9,A,15.0
2449,high,0,5.0,34.0,1.6,B,15.0
2450,low,1,20.0,28.0,9.9,A,15.0
2451,medium,5,1.0,5.0,2.9,A,-100.0
2452,medium,0,6.0,12.0,4.9,A,-10.7
2453,high,0,17.0,29.0,9.3,A,15.0
2454,medium,1,14.0,25.0,7.1,A,14.6
2455,medium,1,9.0,8.0,1.9,A,-100.0
2456,high,0,28.0,9.0,9.0,A,-100.0
2457,,1,4.0,9.0,8.2,A,4.3
2458,low,1,7.0,7.0,2.6,A,-100.0
2459,low,2,2.0,9.0,9.7,B,15.0
2460,none,0,10.0,18.0,2.7,A,-17.5
2461,medium,2,6.0,7.0,2.6,A,-100.0
2462,high,2,9.0,15.0,9.4,A,12.2
2463,low,1,22.0,1.0,2.0,B,-100.0
2464,none,1,15.0,11.0,9.0,D,-6.4
2465,low,4,4.0,0.0,3.9,B,-100.0
2466,none,1,10.0,1.0,9.8,C,-14.2
2467,high,0,20.0,23.0,9.8,A,12.2
2468,high,1,7.0,13.0,8.3,B,5.6
2469,low,2,11.0,11.0,9.9,B,6.1
2470,none,3,7.0,4.0,9.3,B,-5.6
2471,none,3,6.0,6.0,3.4,A,-100.0
2472,medium,0,29.0,7.0,9.9,A,-100.0
2473,low,3,5.0,11.0,7.7,A,4.4
2474,none,3,24.0,36.0,2.9,C,-3.4
2475,high,1,10.0,50.0,9.4,A,15.0
2476,low,1,2.0,13.0,3.9,A,-6.9
2477,high,5,25.0,6.0,9.7,C,-100.0
2478,low,3,7.0,1.0,7.8,A,-19.6
2479,low,4,5.0,3.0,8.5,C,-8.1
2480,high,1,1.0,8.0,7.2,A,-0.5
2481,low,1,12.0,10.0,8.6,C,-4.8
2482,low,2,4.0,13.0,2.2,A,-19.8
2483,high,3,24.0,25.0,4.4,D,-100.0
2484,none,1,13.0,10.0,9.1,A,-4.4
2485,high,1,3.0,1.0,1.5,A,-100.0
2486,high,0,7.0,18.0,4.3,A,-5.8
2487,low,0,14.0,25.0,9.9,A,15.0
2488,medium,3,14.0,10.0,5.3,A,-100.0
2489,low,1,5.0,7.0,3.9,A,-100.0
2490,low,0,23.0,0.0,6.3,C,-100.0
2491,low,1,7.0,14.0,9.6,C,15.0
2492,medium,1,6.0,15.0,8.7,B,15.0
2493,medium,1,11.0,17.0,8.9,A,12.9
2494,high,3,16.0,12.0,2.2,A,-100.0
2495,low,0,10.0,14.0,4.1,B,-17.6
2496,none,2,6.0,4.0,9.2,A,-4.3
2497,high,0,6.0,20.0,9.1,B,15.0
2498,high,2,14.0,17.0,3.3,A,-100.0
2499,high,3,9.0,47.0,9.6,A,15.0
2500,,2,8.0,32.0,8.5,A,15.0
2501,high,1,30.0,41.0,6.2,A,12.6
2502,low,2,6.0,16.0,8.4,A,15.0
2503,high,1,12.0,16.0,6.4,C,-7.3
2504,medium,1,11.0,11.0,6.6,A,-12.4
2505,low,0,2.0,3.0,9.9,B,5.2
2506,low,1,3.0,5.0,6.8,A,-9.5
2507,high,1,3.0,13.0,8.1,D,11.5
2508,none,2,27.0,3.0,6.5,A,-100.0
2509,low,1,6.0,26.0,8.2,C,15.0
2510,low,0,4.0,8.0,7.0,D,-3.7
2511,medium,3,34.0,24.0,8.9,A,-12.8
2512,high,0,3.0,32.0,1.1,A,13.0
2513,high,1,11.0,23.0,8.6,C,15.0
2514,low,3,4.0,8.0,1.7,D,-100.0
2515,medium,0,10.0,12.0,7.6,A,-2.9
2516,low,2,10.0,16.0,9.3,A,15.0
2517,high,1,5.0,15.0,3.4,C,-13.7
2518,medium,1,5.0,17.0,9.3,A,15.0
2519,high,0,23.0,2.0,1.0,A,-100.0
2520,high,2,7.0,30.0,6.7,A,15.0
2521,low,0,28.0,11.0,9.0,A,-100.0
2522,low,1,3.0,1.0,8.6,B,-8.0
2523,low,0,,20.0,4.8,C,
2524,low,1,2.0,4.0,5.7,A,-15.9
2525,low,2,23.0,31.0,6.2,A,6.7
2526,,0,27.0,6.0,3.8,A,-100.0
2527,medium,0,14.0,11.0,2.8,A,-100.0
2528,none,1,4.0,3.0,8.4,A,-7.2
2529,medium,0,14.0,14.0,9.4,A,4.2
2530,medium,0,2.0,10.0,9.7,B,15.0
2531,high,4,9.0,13.0,9.5,A,8.4
2532,medium,0,4.0,3.0,3.1,C,-100.0
2533,high,1,8.0,44.0,8.5,A,15.0
2534,low,3,8.0,5.0,8.8,A,-7.4
2535,medium,2,12.0,23.0,1.3,A,-18.1
2536,low,2,9.0,7.0,9.4,A,-1.6
2537,medium,1,14.0,8.0,8.5,A,-13.4
2538,medium,1,5.0,13.0,8.3,A,11.7
2539,high,1,7.0,10.0,1.9,C,-100.0
2540,high,1,10.0,4.0,10.0,A,-9.2
2541,low,1,8.0,10.0,9.8,A,8.8
2542,medium,5,23.0,6.0,8.0,A,-100.0
2543,high,0,9.0,14.0,4.4,A,-17.2
2544,medium,2,18.0,0.0,7.6,A,-100.0
2545,none,1,,2.0,2.3,C,
2546,,0,8.0,7.0,9.6,A,0.9
2547,high,4,2.0,3.0,9.0,A,-3.1
2548,medium,3,3.0,28.0,1.6,C,9.6
2549,low,3,12.0,11.0,2.9,A,-100.0
2550,none,1,11.0,6.0,2.6,A,-100.0
2551,low,2,25.0,2.0,4.8,D,-100.0
2552,medium,0,6.0,7.0,9.3,A,3.0
2553,high,1,13.0,20.0,9.4,A,15.0
2554,high,0,5.0,5.0,3.2,A,-100.0
2555,medium,1,14.0,3.0,9.1,A,-100.0
2556,,2,4.0,8.0,8.5,A,3.7
2557,none,0,14.0,50.0,4.6,A,15.0
2558,high,2,13.0,12.0,2.7,A,-100.0
2559,medium,2,4.0,23.0,7.7,A,15.0
2560,high,2,6.0,3.0,3.1,A,-100.0
2561,high,3,13.0,35.0,8.4,A,15.0
2562,medium,1,12.0,15.0,4.9,C,-15.1
2563,none,3,13.0,30.0,3.7,D,7.7
2564,low,1,10.0,9.0,3.9,A,-100.0
2565,medium,0,4.0,2.0,4.5,A,-100.0
2566,none,1,14.0,4.0,2.4,C,-100.0
2567,high,5,8.0,22.0,8.8,B,15.0
2568,high,0,18.0,24.0,3.6,A,-16.3
2569,high,1,6.0,50.0,7.6,B,15.0
2570,high,0,8.0,3.0,1.7,A,-100.0
2571,low,2,3.0,7.0,2.5,A,-100.0
2572,none,0,,6.0,2.1,C,
2573,low,2,,17.0,5.5,C,
2574,high,0,2.0,3.0,8.5,B,-5.5
2575,high,1,20.0,7.0,8.4,C,-100.0
2576,low,2,10.0,11.0,5.6,A,-15.8
2577,low,1,3.0,10.0,1.5,A,-100.0
2578,low,0,3.0,1.0,4.2,A,-100.0
2579,high,1,5.0,1.0,6.7,A,-100.0
2580,high,3,16.0,10.0,8.1,A,-17.8
2581,medium,3,7.0,3.0,5.9,A,-100.0
2582,medium,1,18.0,5.0,4.5,B,-100.0
2583,high,4,15.0,1.0,8.4,A,-100.0
2584,none,2,14.0,11.0,9.8,A,-0.3
2585,none,2,9.0,28.0,2.3,B,2.9
2586,high,3,11.0,10.0,8.9,A,-4.6
2587,none,1,18.0,6.0,9.2,A,-100.0
2588,high,1,7.0,13.0,9.9,A,14.4
2589,medium,1,5.0,4.0,3.2,A,-100.0
2590,high,2,12.0,10.0,8.2,A,-10.1
2591,low,4,4.0,10.0,5.1,C,-10.4
2592,low,1,5.0,10.0,4.3,D,-16.2
2593,medium,2,1.0,17.0,1.3,C,-11.5
2594,low,2,7.0,17.0,2.0,A,-17.8
2595,low,1,14.0,11.0,3.6,A,-100.0
2596,high,1,14.0,25.0,5.7,A,4.2
2597,medium,1,9.0,8.0,9.6,A,1.3
2598,low,1,9.0,2.0,1.7,A,-100.0
2599,high,0,7.0,14.0,1.4,A,-100.0
2600,low,2,8.0,1.0,8.6,A,-16.8
2601,medium,1,21.0,6.0,4.4,A,-100.0
2602,low,1,16.0,26.0,9.2,A,15.0
2603,medium,0,9.0,41.0,6.2,B,15.0
2604,medium,3,4.0,16.0,5.8,C,5.8
2605,none,0,4.0,6.0,9.3,A,4.1
2606,none,1,5.0,2.0,5.5,A,-100.0
2607,medium,3,2.0,10.0,1.4,A,-100.0
2608,none,3,9.0,17.0,8.8,A,15.0
2609,medium,0,7.0,10.0,8.5,C,3.1
2610,high,3,17.0,10.0,7.7,D,-100.0
2611,high,2,5.0,30.0,1.1,A,5.1
2612,high,1,9.0,9.0,1.4,A,-100.0
2613,high,2,2.0,7.0,3.8,A,-100.0
2614,low,0,8.0,36.0,8.5,A,15.0
2615,high,1,23.0,17.0,8.5,A,-12.9
2616,medium,2,2.0,0.0,6.9,C,-18.1
2617,low,0,8.0,0.0,4.6,A,-100.0
2618,medium,2,5.0,11.0,8.2,A,6.8
2619,medium,1,10.0,0.0,7.8,C,-100.0
2620,high,4,1.0,25.0,5.9,A,15.0
2621,high,1,7.0,2.0,5.6,A,-100.0
2622,none,1,17.0,25.0,2.1,A,-18.4
2623,high,0,17.0,0.0,3.0,A,-100.0
2624,none,2,23.0,1.0,8.1,A,-100.0
2625,medium,1,3.0,15.0,8.2,C,15.0
2626,high,3,21.0,21.0,2.2,A,-100.0
2627,high,2,7.0,7.0,5.2,C,-100.0
2628,low,1,8.0,4.0,7.9,A,-14.3
2629,none,2,13.0,9.0,8.7,A,-8.8
2630,medium,1,10.0,5.0,8.2,C,-14.4
2631,high,3,7.0,25.0,5.6,A,15.0
2632,none,0,10.0,50.0,9.3,A,15.0
2633,none,0,11.0,12.0,9.9,A,7.8
2634,none,2,2.0,23.0,9.0,C,15.0
2635,low,2,10.0,21.0,9.1,C,15.0
2636,low,0,26.0,43.0,2.8,A,8.2
2637,none,1,6.0,26.0,2.3,A,4.0
2638,high,1,18.0,2.0,4.6,C,-100.0
2639,none,1,14.0,2.0,5.3,C,-100.0
2640,low,2,7.0,3.0,8.1,A,-13.6
2641,high,3,8.0,7.0,6.2,A,-100.0
2642,low,1,14.0,10.0,4.0,A,-100.0
2643,none,2,12.0,4.0,9.7,A,-12.1
2644,low,2,6.0,28.0,9.8,C,15.0
2645,low,0,1.0,5.0,7.2,C,-3.7
2646,high,0,14.0,6.0,6.7,A,-100.0
2647,low,2,9.0,5.0,6.3,C,-100.0
2648,high,1,18.0,12.0,7.2,A,-100.0
2649,low,1,19.0,25.0,3.7,C,-12.5
2650,medium,0,1.0,13.0,9.2,A,15.0
2651,high,0,15.0,26.0,5.6,C,4.1
2652,medium,4,4.0,10.0,8.2,D,6.3
2653,high,0,8.0,12.0,8.2,A,1.3
2654,low,0,9.0,6.0,9.0,A,-5.7
2655,medium,2,18.0,24.0,3.3,C,-15.5
2656,low,1,4.0,2.0,2.1,A,-100.0
2657,medium,0,4.0,10.0,2.0,A,-100.0
2658,none,3,4.0,7.0,7.6,C,-3.4
2659,low,2,4.0,21.0,3.6,A,4.7
2660,high,0,9.0,0.0,8.4,B,-100.0
2661,high,2,4.0,27.0,8.1,B,15.0
2662,none,1,7.0,4.0,9.4,A,-4.9
2663,high,2,17.0,4.0,8.6,A,-100.0
2664,medium,1,16.0,20.0,6.4,A,-3.3
2665,medium,2,11.0,0.0,1.2,A,-100.0
2666,high,2,20.0,3.0,1.2,A,-100.0
2667,medium,0,15.0,31.0,1.4,A,-5.9
2668,low,1,9.0,6.0,9.3,A,-4.1
2669,medium,2,3.0,34.0,8.7,A,15.0
2670,high,2,3.0,16.0,4.6,A,-1.6
2671,high,1,2.0,24.0,8.7,D,15.0
2672,low,1,2.0,2.0,8.3,C,-5.8
2673,high,3,8.0,2.0,9.7,A,-11.8
2674,none,2,9.0,6.0,3.9,C,-100.0
2675,medium,1,13.0,7.0,6.3,D,-100.0
2676,none,1,40.0,4.0,1.6,A,-100.0
2677,low,1,14.0,4.0,2.4,A,-100.0
2678,high,3,7.0,12.0,1.4,A,-100.0
2679,high,1,,16.0,8.8,C,
2680,none,0,3.0,8.0,1.7,C,-100.0
2681,none,4,5.0,5.0,8.9,A,-2.3
2682,none,2,14.0,6.0,9.8,B,-10.8
2683,medium,0,14.0,6.0,3.8,A,-100.0
2684,medium,1,2.0,3.0,8.5,A,-2.9
2685,low,1,4.0,6.0,8.4,A,-0.3
2686,high,1,4.0,5.0,9.5,A,0.6
2687,low,1,11.0,3.0,9.4,D,-13.4
2688,high,2,10.0,1.0,1.7,A,-100.0
2689,low,2,15.0,21.0,4.2,A,-11.3
2690,,0,11.0,3.0,8.3,B,-19.9
2691,medium,1,11.0,9.0,5.3,A,-100.0
2692,low,1,9.0,32.0,8.0,A,15.0
2693,none,1,30.0,2.0,9.9,D,-100.0
2694,low,2,9.0,13.0,7.8,A,2.2
2695,high,2,,4.0,8.9,C,
2696,medium,1,17.0,3.0,9.4,A,-100.0
2697,medium,1,39.0,36.0,2.7,A,-100.0
2698,none,1,13.0,3.0,3.8,A,-100.0
2699,high,0,23.0,36.0,2.6,A,-5.4
2700,high,3,10.0,50.0,3.0,B,15.0
2701,medium,1,4.0,1.0,3.9,A,-100.0
2702,medium,2,2.0,50.0,8.8,C,15.0
2703,none,1,7.0,9.0,2.0,A,-100.0
2704,medium,3,13.0,7.0,5.5,A,-100.0
2705,high,2,8.0,11.0,8.4,A,0.1
2706,,1,10.0,13.0,9.0,C,6.6
2707,high,3,32.0,0.0,3.4,A,-100.0
2708,medium,2,6.0,14.0,8.1,A,10.9
2709,medium,0,20.0,5.0,9.0,A,-100.0
2710,medium,0,9.0,16.0,5.0,A,-7.1
2711,low,2,13.0,3.0,4.3,C,-100.0
2712,high,2,19.0,11.0,7.6,A,-100.0
2713,low,2,3.0,17.0,6.6,A,14.5
2714,high,0,9.0,25.0,4.5,A,6.5
2715,medium,4,14.0,5.0,9.2,A,-16.2
2716,medium,4,4.0,50.0,3.7,A,15.0
2717,high,1,5.0,3.0,1.9,D,-100.0
2718,medium,0,4.0,2.0,5.7,A,-100.0
2719,low,2,7.0,5.0,6.1,A,-100.0
2720,medium,1,6.0,3.0,3.9,A,-100.0
2721,none,2,6.0,1.0,8.6,A,-13.9
2722,low,1,4.0,14.0,8.8,C,15.0
2723,,1,9.0,15.0,8.1,A,7.6
2724,medium,2,5.0,2.0,6.2,C,-100.0
2725,high,1,2.0,14.0,2.6,A,-14.9
2726,high,2,5.0,5.0,2.3,A,-100.0
2727,high,0,1.0,3.0,1.3,A,-100.0
2728,low,2,9.0,2.0,1.1,C,-100.0
2729,medium,5,8.0,6.0,4.8,B,-100.0
2730,none,1,8.0,16.0,8.5,A,13.6
2731,low,5,4.0,20.0,9.3,C,15.0
2732,high,2,8.0,2.0,3.9,A,-100.0
2733,high,1,34.0,22.0,9.6,C,-15.6
2734,low,1,10.0,14.0,7.8,A,2.7
2735,low,2,20.0,19.0,6.3,A,-12.7
2736,none,1,25.0,9.0,7.8,C,-100.0
2737,high,2,20.0,11.0,3.6,A,-100.0
2738,low,3,15.0,22.0,7.1,A,6.7
2739,high,1,8.0,8.0,8.0,D,-8.3
2740,low,1,8.0,8.0,2.1,A,-100.0
2741,medium,0,3.0,5.0,5.7,A,-15.8
2742,high,2,9.0,22.0,5.8,A,7.1
2743,low,2,6.0,14.0,9.8,A,15.0
2744,medium,1,6.0,3.0,3.0,A,-100.0
2745,high,2,13.0,2.0,2.2,C,-100.0
2746,low,0,25.0,31.0,3.5,B,-11.4
2747,high,3,16.0,27.0,2.1,A,-15.1
2748,medium,1,1.0,1.0,,A,
2749,low,1,10.0,1.0,9.8,A,-13.6
2750,high,1,17.0,23.0,7.5,A,4.7
2751,none,0,25.0,18.0,6.7,A,-100.0
2752,high,2,10.0,1.0,2.0,C,-100.0
2753,high,2,6.0,27.0,9.5,A,15.0
2754,high,2,5.0,9.0,5.6,C,-14.3
2755,low,2,3.0,6.0,3.9,A,-100.0
2756,medium,1,21.0,14.0,3.1,A,-100.0
2757,low,4,9.0,43.0,9.0,A,15.0
2758,none,1,14.0,23.0,6.5,C,6.8
2759,high,4,3.0,1.0,3.9,A,-100.0
2760,medium,0,3.0,1.0,9.5,A,-3.3
2761,high,0,6.0,4.0,7.3,C,-17.0
2762,low,0,6.0,23.0,6.7,A,15.0
2763,high,0,22.0,34.0,5.5,C,8.1
2764,medium,0,6.0,18.0,8.9,A,15.0
2765,low,2,39.0,16.0,8.5,A,-100.0
2766,medium,1,27.0,5.0,2.7,A,-100.0
2767,high,2,4.0,4.0,2.6,A,-100.0
2768,low,3,5.0,1.0,6.1,A,-100.0
2769,high,2,10.0,10.0,9.8,A,2.2
2770,high,3,12.0,17.0,1.4,C,-100.0
2771,none,1,2.0,9.0,1.2,A,-100.0
2772,high,4,17.0,49.0,5.8,A,15.0
2773,high,0,31.0,2.0,3.7,A,-100.0
2774,none,0,3.0,2.0,3.6,C,-100.0
2775,medium,2,6.0,10.0,7.8,C,0.8
2776,,1,9.0,1.0,3.3,B,-100.0
2777,high,1,8.0,10.0,5.8,B,-16.2
2778,medium,3,7.0,2.0,9.9,A,-6.3
2779,medium,2,7.0,18.0,5.1,B,1.0
2780,low,1,13.0,17.0,9.2,A,11.4
2781,medium,2,18.0,10.0,10.0,A,-8.1
2782,low,4,3.0,35.0,2.8,A,15.0
2783,medium,3,18.0,11.0,9.9,A,-6.7
2784,medium,2,9.0,28.0,4.8,A,15.0
2785,medium,2,13.0,8.0,6.7,A,-100.0
2786,low,0,4.0,10.0,8.1,B,6.5
2787,high,0,15.0,0.0,5.2,A,-100.0
2788,none,2,3.0,1.0,2.6,A,-100.0
2789,none,0,10.0,1.0,7.8,C,-100.0
2790,high,2,10.0,2.0,6.8,A,-100.0
2791,medium,1,6.0,5.0,6.7,A,-15.7
2792,medium,1,6.0,26.0,2.0,C,2.6
2793,low,2,9.0,3.0,9.6,C,-8.9
2794,low,1,4.0,9.0,2.3,A,-100.0
2795,high,0,13.0,10.0,4.6,A,-100.0
2796,low,1,18.0,1.0,9.2,A,-100.0
2797,none,0,2.0,2.0,8.4,A,-5.7
2798,medium,2,10.0,41.0,3.0,C,15.0
2799,medium,1,18.0,4.0,9.3,A,-100.0
2800,none,3,26.0,23.0,8.8,A,-1.7
2801,low,3,38.0,7.0,2.0,A,-100.0
2802,high,3,5.0,2.0,3.5,A,-100.0
2803,low,0,2.0,15.0,3.9,B,-2.6
2804,medium,1,10.0,8.0,9.7,A,0.2
2805,high,1,2.0,7.0,3.4,A,-100.0
2806,high,0,6.0,50.0,8.6,C,15.0
2807,low,2,15.0,4.0,7.9,A,-100.0
2808,medium,1,12.0,2.0,1.1,A,-100.0
2809,high,3,9.0,6.0,7.1,A,-19.4
2810,none,0,14.0,3.0,8.3,A,-100.0
2811,low,1,9.0,4.0,9.6,A,-6.7
2812,low,2,7.0,1.0,5.2,A,-100.0
2813,low,1,4.0,15.0,2.7,A,-12.8
2814,low,2,3.0,1.0,1.8,A,-100.0
2815,high,2,20.0,8.0,7.8,C,-100.0
2816,high,0,6.0,16.0,1.1,A,-100.0
2817,medium,2,3.0,7.0,8.6,B,4.1
2818,medium,1,4.0,4.0,1.2,A,-100.0
2819,,3,18.0,28.0,3.7,C,-5.3
2820,low,3,25.0,5.0,6.8,A,-100.0
2821,low,1,4.0,50.0,4.5,C,15.0
2822,high,4,12.0,6.0,6.6,A,-100.0
2823,low,2,12.0,10.0,10.0,A,2.8
2824,none,1,2.0,0.0,9.6,B,-3.4
2825,low,2,10.0,6.0,7.1,A,-18.1
2826,high,3,10.0,7.0,8.6,A,-10.8
2827,none,2,5.0,25.0,1.0,A,-3.6
2828,high,2,10.0,1.0,9.2,C,-100.0
2829,high,2,35.0,4.0,1.2,A,-100.0
2830,medium,2,15.0,1.0,3.0,A,-100.0
2831,none,1,5.0,8.0,2.5,A,-100.0
2832,high,1,16.0,4.0,1.7,A,-100.0
2833,none,3,22.0,0.0,8.9,A,-100.0
