Employee_ID,Supervisor_Complaints,Peer_Complaints,Years_Experience,Training_Hours,Customer_Satisfaction,Department,Salary_Increment_%
4265,none,2,4.0,19.0,2.3,C,-100.0
4266,none,0,12.0,24.0,3.5,D,-100.0
4267,low,4,6.0,0.0,8.5,A,15.0
4268,high,3,4.0,33.0,1.8,C,-100.0
4269,low,0,14.0,11.0,3.7,A,-8.9
4270,low,2,18.0,6.0,5.4,A,-0.2
4271,high,2,15.0,4.0,8.9,A,-16.7
4272,high,2,10.0,15.0,8.6,A,-17.8
4273,medium,1,10.0,3.0,9.0,A,15.0
4274,none,0,2.0,3.0,8.2,A,4.9
4275,medium,2,8.0,3.0,1.6,A,-100.0
4276,medium,2,18.0,17.0,9.4,A,15.0
4277,low,2,13.0,0.0,9.9,A,15.0
4278,medium,0,2.0,1.0,9.2,C,15.0
4279,medium,0,0.0,20.0,7.0,A,8.8
4280,high,0,17.0,5.0,9.6,A,-12.8
4281,low,0,5.0,10.0,9.3,A,15.0
4282,medium,2,18.0,21.0,1.7,A,-100.0
4283,high,0,6.0,8.0,3.9,C,-100.0
4284,,2,7.0,16.0,9.4,A,11.0
4285,high,2,3.0,5.0,3.4,A,-100.0
4286,medium,0,11.0,3.0,9.2,A,15.0
4287,low,0,4.0,15.0,5.2,B,0.4
4288,medium,1,1.0,7.0,,D,
4289,none,1,9.0,39.0,9.5,C,11.6
4290,medium,3,18.0,17.0,9.5,A,15.0
4291,medium,3,7.0,1.0,1.8,A,-100.0
4292,low,1,3.0,7.0,9.6,A,15.0
4293,medium,1,3.0,0.0,9.3,A,15.0
4294,high,4,3.0,14.0,3.9,A,-100.0
4295,medium,2,8.0,22.0,8.1,B,13.9
4296,none,1,9.0,1.0,5.2,A,-12.4
4297,medium,2,10.0,3.0,1.7,A,-100.0
4298,,1,8.0,3.0,4.6,B,-15.6
4299,high,1,11.0,2.0,2.3,A,-100.0
4300,high,1,6.0,19.0,6.1,B,-100.0
4301,medium,2,8.0,15.0,3.7,A,-10.4
4302,none,0,21.0,19.0,9.5,A,10.3
4303,high,0,20.0,20.0,2.1,B,-100.0
4304,low,0,4.0,4.0,8.7,A,15.0
4305,low,0,9.0,9.0,7.4,A,11.9
4306,medium,1,11.0,14.0,8.9,C,
4307,low,3,12.0,3.0,9.3,A,15.0
4308,none,1,7.0,1.0,3.9,A,-19.3
4309,low,5,12.0,15.0,4.6,A,-4.3
4310,high,1,21.0,4.0,8.4,A,-19.9
4311,medium,4,3.0,23.0,3.3,B,-12.2
4312,,2,10.0,10.0,1.6,C,-100.0
4313,none,0,7.0,46.0,5.7,C,-8.9
4314,none,3,7.0,27.0,4.0,A,-18.7
4315,low,1,16.0,6.0,6.8,A,7.8
4316,low,3,35.0,0.0,5.3,A,-2.6
4317,medium,1,11.0,5.0,2.7,A,-16.2
4318,high,2,17.0,30.0,2.6,A,-100.0
4319,medium,1,4.0,0.0,7.5,C,10.9
4320,low,2,10.0,22.0,9.7,A,15.0
4321,high,0,25.0,15.0,8.6,A,-19.1
4322,medium,1,,8.0,8.0,C,
4323,high,0,8.0,5.0,8.8,A,-16.4
4324,low,1,40.0,5.0,6.0,A,1.0
4325,low,2,4.0,35.0,4.9,A,-1.3
4326,medium,1,12.0,14.0,3.8,A,-10.1
4327,high,3,6.0,6.0,7.6,C,-100.0
4328,low,0,18.0,33.0,8.2,A,15.0
4329,none,2,,26.0,3.8,C,
4330,high,4,17.0,12.0,7.0,A,-100.0
4331,medium,2,13.0,12.0,1.3,B,-100.0
4332,low,1,11.0,13.0,2.2,A,-17.0
4333,medium,1,7.0,22.0,10.0,B,15.0
4334,none,1,4.0,23.0,8.2,A,4.8
4335,high,0,20.0,50.0,9.4,A,-13.8
4336,high,0,6.0,3.0,9.4,A,-12.9
4337,high,4,7.0,27.0,2.2,A,-100.0
4338,low,1,8.0,21.0,8.9,B,15.0
4339,none,0,6.0,14.0,9.8,C,13.4
4340,high,0,9.0,4.0,7.7,A,-100.0
4341,medium,1,5.0,15.0,2.0,A,-19.3
4342,high,1,17.0,9.0,9.8,A,-11.8
4343,none,2,2.0,9.0,1.6,C,-100.0
4344,low,2,3.0,6.0,3.6,A,-8.6
4345,low,1,7.0,4.0,8.7,A,15.0
4346,low,2,13.0,10.0,8.5,A,15.0
4347,medium,2,1.0,4.0,,B,
4348,high,2,9.0,31.0,3.8,A,-100.0
4349,high,0,3.0,6.0,5.4,A,-100.0
4350,high,1,8.0,25.0,9.3,D,-13.5
4351,high,0,1.0,0.0,8.1,A,-19.6
4352,high,1,7.0,5.0,5.2,C,-100.0
4353,high,0,12.0,3.0,8.0,A,-100.0
4354,low,1,6.0,1.0,5.0,C,-1.2
4355,none,3,2.0,10.0,9.5,A,11.9
4356,low,0,16.0,7.0,3.1,A,-12.5
4357,low,1,3.0,3.0,5.7,A,3.0
4358,,1,6.0,4.0,9.1,C,9.4
4359,high,1,7.0,10.0,2.2,A,-100.0
4360,none,1,18.0,0.0,2.2,A,-100.0
4361,high,2,18.0,30.0,9.6,A,-12.9
4362,medium,0,1.0,4.0,8.2,A,15.0
4363,low,0,10.0,1.0,3.0,C,-12.5
4364,medium,0,28.0,4.0,9.3,A,15.0
4365,medium,5,28.0,44.0,7.8,A,10.2
4366,low,1,17.0,10.0,9.9,A,15.0
4367,high,1,17.0,1.0,7.4,A,-100.0
4368,medium,0,,6.0,6.9,C,
4369,medium,4,3.0,5.0,5.0,A,-3.0
4370,low,1,2.0,27.0,8.2,A,15.0
4371,high,3,16.0,5.0,6.9,C,-100.0
4372,low,1,11.0,22.0,7.1,A,10.1
4373,none,2,7.0,16.0,7.2,C,-1.1
4374,high,0,9.0,1.0,7.8,B,-100.0
4375,low,0,21.0,0.0,9.8,A,15.0
4376,low,2,6.0,21.0,1.9,A,-18.1
4377,none,1,19.0,19.0,7.8,D,1.1
4378,high,0,35.0,24.0,3.1,A,-100.0
4379,high,2,,9.0,8.5,C,
4380,medium,0,19.0,2.0,1.8,A,-100.0
4381,low,3,15.0,2.0,2.8,A,-14.4
4382,low,2,11.0,21.0,3.2,A,-11.5
4383,medium,1,14.0,6.0,8.6,A,15.0
4384,high,1,12.0,26.0,8.6,C,-17.7
4385,none,1,15.0,11.0,3.7,C,-100.0
4386,high,3,13.0,49.0,2.0,A,-100.0
4387,high,1,7.0,2.0,1.1,A,-100.0
4388,high,1,,12.0,9.1,C,
4389,,2,23.0,0.0,6.8,A,-5.1
4390,medium,1,4.0,10.0,9.8,A,15.0
4391,low,1,3.0,16.0,1.7,D,-18.9
4392,high,0,14.0,50.0,6.2,A,-100.0
4393,medium,2,21.0,29.0,1.5,A,-100.0
4394,medium,2,5.0,10.0,8.2,A,14.6
4395,medium,3,17.0,2.0,9.0,A,15.0
4396,low,5,13.0,9.0,5.6,A,1.1
4397,high,0,11.0,19.0,6.0,A,-100.0
4398,none,2,6.0,0.0,5.7,C,-9.4
4399,none,3,8.0,1.0,9.7,A,12.3
4400,high,0,7.0,5.0,9.0,B,-15.1
4401,low,1,16.0,25.0,7.5,A,11.8
4402,medium,2,3.0,8.0,9.7,C,15.0
4403,high,2,29.0,21.0,8.1,A,-100.0
4404,medium,1,12.0,1.0,3.9,D,-9.7
4405,low,2,7.0,19.0,8.4,A,15.0
4406,medium,3,14.0,6.0,9.6,C,15.0
4407,low,1,11.0,4.0,1.2,A,-100.0
4408,low,3,28.0,0.0,8.3,B,14.6
4409,medium,1,10.0,6.0,6.7,A,5.9
4410,high,0,3.0,6.0,3.7,C,-100.0
4411,low,1,4.0,48.0,1.9,A,-17.6
4412,low,4,14.0,45.0,3.7,A,-9.0
4413,medium,2,8.0,2.0,3.4,A,-12.2
4414,high,2,13.0,1.0,4.0,A,-100.0
4415,high,1,11.0,42.0,4.5,A,-100.0
4416,low,2,7.0,14.0,9.2,C,15.0
4417,low,1,13.0,34.0,7.6,A,12.7
4418,medium,0,3.0,2.0,3.9,B,-8.7
4419,medium,1,1.0,36.0,7.1,A,9.3
4420,medium,0,14.0,14.0,9.0,B,15.0
4421,medium,1,4.0,8.0,4.1,A,-7.7
4422,low,2,4.0,12.0,3.8,A,-7.6
4423,low,2,3.0,0.0,5.0,A,-1.0
4424,medium,2,20.0,6.0,3.8,A,-11.1
4425,medium,0,12.0,2.0,3.7,C,-10.7
4426,high,2,2.0,28.0,5.4,A,-100.0
4427,high,0,6.0,11.0,5.3,A,-100.0
4428,high,1,20.0,0.0,1.4,A,-100.0
4429,none,2,8.0,9.0,7.7,A,1.4
4430,medium,2,19.0,2.0,6.7,A,4.9
4431,medium,0,6.0,4.0,3.9,A,-9.0
4432,low,1,10.0,0.0,9.7,A,15.0
4433,medium,1,3.0,5.0,1.3,A,-100.0
4434,high,3,4.0,4.0,5.6,A,-100.0
4435,none,1,4.0,22.0,6.3,B,-5.6
4436,low,3,18.0,7.0,8.4,B,15.0
4437,none,1,15.0,8.0,8.4,C,4.7
4438,medium,1,3.0,3.0,8.4,A,15.0
4439,medium,2,6.0,14.0,3.4,A,-11.8
4440,low,0,7.0,2.0,7.3,A,11.5
4441,high,2,12.0,0.0,7.4,B,-100.0
4442,high,1,8.0,9.0,1.1,C,-100.0
4443,high,2,0.0,2.0,6.8,A,-100.0
4444,high,2,11.0,1.0,7.9,A,-100.0
4445,high,1,5.0,21.0,3.4,A,-100.0
4446,low,1,12.0,10.0,7.7,C,13.1
4447,high,3,4.0,16.0,8.2,A,-19.4
4448,low,1,12.0,22.0,2.6,A,-14.8
4449,medium,0,8.0,3.0,9.2,B,15.0
4450,low,0,15.0,2.0,9.6,B,15.0
4451,low,4,22.0,21.0,8.1,A,14.2
4452,high,1,9.0,1.0,6.2,C,-100.0
4453,high,1,5.0,1.0,9.3,B,-13.4
4454,high,4,10.0,3.0,1.7,C,-100.0
4455,high,2,1.0,18.0,3.1,A,-100.0
4456,medium,1,3.0,1.0,7.4,D,10.4
4457,medium,0,7.0,31.0,9.8,A,15.0
4458,none,1,7.0,19.0,1.4,B,-100.0
4459,none,2,,5.0,9.0,C,
4460,high,2,23.0,28.0,10.0,A,-11.2
4461,high,3,6.0,7.0,4.3,A,-100.0
4462,none,1,4.0,8.0,8.3,B,5.2
4463,low,1,3.0,3.0,3.2,A,-10.8
4464,high,2,7.0,5.0,8.9,A,-15.9
4465,medium,2,11.0,19.0,3.4,A,-12.3
4466,none,0,10.0,3.0,3.0,A,-100.0
4467,high,2,12.0,2.0,6.8,B,-100.0
4468,medium,0,6.0,9.0,9.7,A,15.0
4469,high,0,24.0,4.0,6.4,C,-100.0
4470,low,2,6.0,3.0,6.5,C,7.0
4471,none,4,18.0,8.0,8.6,C,5.2
4472,low,1,9.0,1.0,2.8,A,-13.6
4473,low,1,4.0,3.0,3.3,A,-10.3
4474,medium,2,4.0,2.0,1.5,D,-100.0
4475,low,2,5.0,1.0,7.5,A,12.6
4476,low,1,12.0,11.0,3.8,A,-8.3
4477,medium,7,3.0,6.0,6.6,D,5.5
4478,none,1,0.0,37.0,4.8,C,-13.3
4479,medium,3,14.0,16.0,8.3,A,14.2
4480,none,5,9.0,4.0,8.3,B,4.3
4481,none,1,5.0,7.0,2.5,A,-100.0
4482,medium,1,5.0,8.0,9.0,C,15.0
4483,high,3,9.0,34.0,3.4,A,-100.0
4484,none,3,14.0,7.0,4.9,C,-14.7
4485,high,1,11.0,1.0,3.9,C,-100.0
4486,low,1,5.0,6.0,9.0,A,15.0
4487,high,2,1.0,21.0,5.8,A,-100.0
4488,high,0,19.0,0.0,1.9,B,-100.0
4489,low,0,5.0,26.0,2.5,C,-14.5
4490,medium,2,15.0,18.0,5.8,A,0.5
4491,low,3,4.0,0.0,2.9,C,-12.8
4492,low,0,10.0,43.0,5.1,C,-0.5
4493,low,0,6.0,8.0,5.3,A,0.6
4494,medium,2,25.0,1.0,3.0,C,-16.1
4495,low,2,8.0,12.0,3.1,A,-11.8
4496,medium,0,9.0,15.0,8.7,A,15.0
4497,none,0,20.0,13.0,1.3,B,-100.0
4498,low,0,6.0,12.0,8.6,A,15.0
4499,high,4,6.0,16.0,5.7,C,-100.0
4500,medium,1,7.0,32.0,5.4,A,-0.7
4501,high,1,1.0,25.0,8.7,B,-16.1
4502,high,1,18.0,6.0,8.6,A,-18.5
4503,medium,1,9.0,10.0,9.2,A,15.0
4504,high,4,8.0,23.0,9.7,B,-11.6
4505,none,2,1.0,1.0,4.4,A,-16.1
4506,low,0,4.0,1.0,8.9,A,15.0
4507,medium,1,8.0,8.0,9.6,A,15.0
4508,low,4,5.0,0.0,1.4,A,-100.0
4509,low,0,5.0,0.0,5.4,B,1.2
4510,medium,2,18.0,6.0,9.0,A,15.0
4511,high,0,3.0,2.0,6.2,B,-100.0
4512,high,1,6.0,4.0,1.4,B,-100.0
4513,medium,1,1.0,7.0,8.1,A,14.5
4514,low,1,7.0,40.0,6.8,A,9.0
4515,low,1,8.0,16.0,9.3,A,15.0
4516,none,0,11.0,5.0,1.9,A,-100.0
4517,medium,3,23.0,2.0,7.3,B,7.7
4518,low,2,16.0,6.0,8.1,A,14.8
4519,low,0,4.0,25.0,1.2,A,-100.0
4520,high,0,,10.0,4.8,C,
4521,high,0,4.0,7.0,4.8,A,-100.0
4522,low,3,20.0,17.0,8.0,C,13.9
4523,medium,0,1.0,8.0,1.7,B,-100.0
4524,,2,8.0,4.0,7.7,D,1.4
4525,low,2,25.0,10.0,1.5,A,-100.0
4526,low,2,8.0,2.0,6.5,C,6.8
4527,low,3,14.0,44.0,5.5,C,1.0
4528,none,1,1.0,13.0,9.2,A,10.5
4529,low,1,7.0,1.0,4.1,C,-6.2
4530,none,2,6.0,7.0,8.0,C,3.3
4531,medium,1,1.0,24.0,7.2,C,9.8
4532,medium,1,6.0,1.0,8.8,A,15.0
4533,low,2,5.0,31.0,2.7,C,-13.5
4534,medium,3,14.0,0.0,9.5,A,15.0
4535,low,0,18.0,4.0,8.4,C,15.0
4536,none,3,29.0,3.0,5.5,A,-12.9
4537,high,1,15.0,1.0,,D,
4538,low,1,12.0,1.0,9.5,A,15.0
4539,low,1,9.0,1.0,1.9,B,-18.5
4540,low,1,10.0,12.0,8.7,A,15.0
4541,high,2,10.0,8.0,9.4,A,-13.4
4542,medium,1,1.0,1.0,9.2,A,15.0
4543,,2,12.0,7.0,6.8,C,-3.9
4544,none,5,12.0,2.0,3.6,C,-100.0
4545,none,2,1.0,48.0,9.4,A,11.9
4546,medium,2,6.0,14.0,10.0,A,15.0
4547,high,3,,7.0,7.5,C,
4548,high,0,14.0,5.0,9.0,C,-15.9
4549,none,1,5.0,1.0,3.6,C,-100.0
4550,none,1,12.0,2.0,7.3,A,-1.1
4551,high,3,21.0,15.0,3.5,A,-100.0
4552,high,3,9.0,13.0,1.2,A,-100.0
4553,medium,0,6.0,0.0,8.0,A,13.5
4554,low,0,9.0,5.0,9.7,A,15.0
4555,medium,1,5.0,8.0,1.3,A,-100.0
4556,none,2,14.0,4.0,4.4,A,-17.4
4557,medium,2,8.0,4.0,1.8,A,-100.0
4558,high,3,3.0,15.0,3.9,C,-100.0
4559,low,0,9.0,11.0,7.8,D,14.1
4560,low,2,10.0,50.0,6.7,C,8.1
4561,low,0,2.0,5.0,4.2,C,-5.1
4562,low,1,13.0,11.0,9.7,A,15.0
4563,high,1,11.0,33.0,1.4,B,-100.0
4564,high,0,8.0,9.0,2.0,C,-100.0
4565,low,1,29.0,2.0,7.6,A,10.8
4566,medium,1,5.0,4.0,6.8,A,7.0
4567,high,2,23.0,3.0,3.2,A,-100.0
4568,none,0,15.0,9.0,9.8,A,12.5
4569,low,1,15.0,1.0,4.3,A,-6.0
4570,medium,2,11.0,2.0,3.3,A,-13.0
4571,low,0,2.0,6.0,1.6,D,-19.3
4572,low,0,20.0,7.0,6.3,A,4.7
4573,medium,1,10.0,8.0,3.5,A,-11.6
4574,medium,3,3.0,4.0,2.6,C,-16.1
4575,medium,4,12.0,3.0,8.8,A,15.0
4576,high,2,4.0,11.0,1.6,C,-100.0
4577,high,1,36.0,9.0,9.3,B,-16.4
4578,none,2,6.0,8.0,9.0,A,8.8
4579,high,3,5.0,21.0,9.0,A,-15.1
4580,medium,0,3.0,5.0,1.4,C,-100.0
4581,medium,3,10.0,21.0,1.3,C,-100.0
4582,none,0,6.0,6.0,8.6,B,6.8
4583,none,3,6.0,10.0,6.5,D,-5.1
4584,medium,2,10.0,0.0,2.5,C,-17.3
4585,high,1,25.0,0.0,7.6,A,-100.0
4586,high,3,17.0,5.0,9.3,C,-14.8
4587,low,2,4.0,11.0,9.7,A,15.0
4588,high,1,13.0,1.0,8.1,C,-100.0
4589,medium,3,10.0,0.0,9.2,C,15.0
4590,high,0,11.0,17.0,1.5,D,-100.0
4591,,2,17.0,2.0,9.4,A,9.8
4592,none,2,5.0,33.0,4.0,A,-18.4
4593,none,0,12.0,1.0,1.4,A,-100.0
4594,low,1,5.0,5.0,3.5,B,-9.3
4595,low,0,13.0,5.0,8.5,A,15.0
4596,medium,1,10.0,38.0,8.4,C,15.0
4597,high,0,5.0,13.0,9.6,A,-11.6
4598,high,0,19.0,26.0,4.1,A,-100.0
4599,high,1,23.0,13.0,7.3,C,-100.0
4600,none,1,14.0,3.0,2.2,A,-100.0
4601,none,3,39.0,14.0,2.3,C,-100.0
4602,high,0,17.0,3.0,1.9,A,-100.0
4603,none,3,15.0,1.0,9.0,A,7.7
4604,low,6,2.0,24.0,1.3,A,-100.0
4605,high,1,18.0,6.0,7.8,B,-100.0
4606,low,4,3.0,5.0,5.5,A,1.6
4607,high,1,7.0,5.0,4.7,A,-100.0
4608,low,2,26.0,6.0,8.5,A,15.0
4609,low,2,6.0,21.0,9.4,B,15.0
4610,medium,2,4.0,11.0,3.0,A,-13.9
4611,medium,2,1.0,2.0,8.8,A,15.0
4612,medium,2,2.0,10.0,1.0,A,-100.0
4613,low,3,11.0,8.0,8.7,A,15.0
4614,,3,2.0,2.0,9.9,A,14.0
4615,none,2,11.0,40.0,7.4,A,-0.2
4616,high,0,,1.0,4.3,C,
4617,low,1,6.0,32.0,8.4,A,15.0
4618,medium,1,11.0,1.0,1.5,C,-100.0
4619,medium,0,17.0,48.0,3.6,B,-11.3
4620,none,1,8.0,41.0,6.6,C,-4.2
4621,low,2,11.0,1.0,8.9,A,15.0
4622,medium,2,18.0,8.0,8.3,A,13.9
4623,high,1,5.0,35.0,4.5,A,-100.0
4624,high,2,15.0,1.0,8.5,A,-18.9
4625,high,3,28.0,7.0,1.4,C,-100.0
4626,medium,1,1.0,20.0,,B,
4627,none,0,2.0,8.0,8.8,A,8.3
4628,high,0,12.0,5.0,8.7,A,-17.3
4629,low,2,20.0,13.0,7.3,A,10.1
4630,high,2,8.0,4.0,9.6,C,-12.2
4631,none,1,7.0,14.0,4.2,A,-17.6
4632,high,0,17.0,1.0,9.2,B,-15.1
4633,low,0,13.0,48.0,5.7,A,2.5
4634,high,0,17.0,15.0,2.4,A,-100.0
4635,none,0,10.0,7.0,9.8,A,13.0
4636,low,1,2.0,29.0,7.1,A,11.0
4637,high,1,7.0,1.0,9.0,A,-15.3
4638,medium,1,9.0,4.0,8.8,A,15.0
4639,medium,1,10.0,17.0,8.7,A,15.0
4640,high,3,30.0,1.0,3.1,A,-100.0
4641,medium,1,4.0,3.0,8.8,C,15.0
4642,low,3,16.0,2.0,1.8,A,-20.0
4643,medium,3,7.0,34.0,2.2,A,-18.4
4644,none,2,11.0,18.0,9.5,A,11.1
4645,low,1,4.0,8.0,4.3,C,-4.8
4646,high,2,7.0,1.0,9.7,B,-11.5
4647,low,3,10.0,6.0,5.1,A,-1.2
4648,low,0,2.0,11.0,1.6,A,-19.3
4649,medium,2,6.0,43.0,2.4,B,-17.0
4650,high,1,11.0,19.0,2.1,A,-100.0
4651,low,4,11.0,25.0,2.9,B,-13.3
4652,medium,0,8.0,7.0,8.7,C,15.0
4653,none,1,10.0,4.0,7.9,C,2.4
4654,low,2,2.0,0.0,9.6,A,15.0
4655,medium,2,7.0,5.0,7.2,A,8.9
4656,high,1,17.0,1.0,9.0,A,-16.3
4657,low,0,19.0,9.0,9.8,A,15.0
4658,low,1,1.0,7.0,7.2,C,11.5
4659,medium,1,1.0,9.0,1.0,A,-100.0
4660,low,1,4.0,4.0,1.4,B,-100.0
4661,low,4,5.0,10.0,7.4,A,11.9
4662,medium,2,10.0,1.0,4.3,A,-7.4
4663,low,0,15.0,45.0,8.2,A,15.0
4664,high,1,2.0,1.0,8.4,A,-18.1
4665,medium,2,2.0,3.0,5.9,A,2.2
4666,high,0,1.0,3.0,2.3,A,-100.0
4667,high,1,3.0,10.0,3.8,A,-100.0
4668,high,2,,6.0,7.9,C,
4669,none,2,3.0,26.0,2.7,B,-100.0
4670,none,3,26.0,1.0,7.4,C,-2.2
4671,medium,2,13.0,14.0,9.8,A,15.0
4672,medium,0,3.0,20.0,7.9,A,13.5
4673,none,0,9.0,5.0,1.4,A,-100.0
4674,none,2,8.0,1.0,9.0,A,8.5
4675,medium,1,,1.0,9.7,C,
4676,low,3,1.0,6.0,1.7,A,-19.0
4677,none,2,3.0,24.0,1.5,A,-100.0
4678,low,2,11.0,14.0,1.6,C,-100.0
4679,medium,0,9.0,2.0,9.8,A,15.0
4680,low,1,13.0,28.0,3.6,A,-9.3
4681,high,1,3.0,19.0,7.9,A,-100.0
4682,low,2,19.0,5.0,3.4,A,-11.3
4683,medium,2,5.0,21.0,9.3,A,15.0
4684,low,0,6.0,50.0,8.4,C,15.0
4685,low,6,14.0,44.0,5.4,A,0.1
4686,none,2,12.0,11.0,1.3,A,-100.0
4687,high,2,25.0,20.0,7.8,A,-100.0
4688,high,2,6.0,3.0,6.4,A,-100.0
4689,low,0,17.0,8.0,6.0,A,3.4
4690,medium,1,15.0,5.0,8.5,A,15.0
4691,low,4,8.0,23.0,9.4,A,15.0
4692,high,0,14.0,9.0,2.9,A,-100.0
4693,high,3,15.0,20.0,9.2,A,-15.0
4694,,3,7.0,8.0,8.9,C,8.0
4695,,3,7.0,1.0,3.2,A,-100.0
4696,low,1,17.0,16.0,8.1,C,14.9
4697,high,2,10.0,9.0,8.3,A,-19.5
4698,none,1,10.0,1.0,6.7,A,-4.2
4699,low,4,7.0,4.0,9.3,A,15.0
4700,low,3,3.0,1.0,2.4,B,-15.4
4701,none,0,8.0,22.0,2.9,A,-100.0
4702,,0,13.0,0.0,9.2,A,9.3
4703,medium,1,12.0,3.0,5.2,A,-2.5
4704,low,2,2.0,4.0,4.4,A,-4.1
4705,medium,1,9.0,11.0,6.6,B,5.5
4706,none,4,12.0,1.0,7.7,A,0.8
4707,medium,1,4.0,5.0,8.9,A,15.0
4708,high,2,16.0,20.0,2.1,A,-100.0
4709,medium,3,16.0,4.0,8.2,A,13.4
4710,high,1,14.0,12.0,1.1,C,-100.0
4711,high,1,28.0,20.0,3.5,A,-100.0
4712,high,1,13.0,5.0,5.6,A,-100.0
4713,medium,2,1.0,13.0,8.4,A,15.0
4714,none,0,5.0,1.0,4.4,A,-16.3
4715,high,1,17.0,3.0,7.6,C,-100.0
4716,low,3,18.0,6.0,8.5,A,15.0
4717,medium,2,21.0,12.0,7.6,A,9.7
4718,medium,1,5.0,5.0,5.4,B,-0.7
4719,medium,2,3.0,5.0,8.8,C,15.0
4720,high,1,1.0,1.0,3.2,A,-100.0
4721,low,1,3.0,9.0,4.6,A,-3.0
4722,low,1,13.0,19.0,9.5,A,15.0
4723,medium,0,25.0,11.0,7.3,A,7.9
4724,none,1,5.0,1.0,9.0,B,8.9
4725,medium,2,21.0,3.0,8.7,A,15.0
4726,low,1,38.0,27.0,5.3,A,-2.5
4727,high,4,9.0,9.0,9.3,A,-14.1
4728,high,0,9.0,14.0,8.0,A,-100.0
4729,medium,3,4.0,18.0,9.1,A,15.0
4730,high,0,4.0,24.0,1.0,A,-100.0
4731,medium,1,11.0,6.0,8.7,C,15.0
4732,medium,2,3.0,18.0,8.4,A,15.0
4733,low,2,2.0,18.0,1.4,A,-100.0
4734,medium,0,1.0,19.0,5.3,A,-0.6
4735,medium,2,3.0,4.0,9.5,A,15.0
4736,none,3,14.0,15.0,4.4,A,-17.4
4737,high,0,14.0,1.0,6.5,A,-100.0
4738,low,1,5.0,24.0,3.9,A,-6.9
4739,medium,1,11.0,1.0,4.1,A,-8.5
4740,high,1,11.0,0.0,9.7,C,-11.8
4741,low,1,14.0,2.0,4.1,A,-6.9
4742,high,1,22.0,23.0,6.1,A,-100.0
4743,high,2,9.0,3.0,8.6,D,-17.8
4744,high,1,7.0,7.0,4.8,A,-100.0
4745,medium,1,6.0,6.0,2.6,A,-16.2
4746,high,2,17.0,12.0,8.4,A,-19.6
4747,low,1,26.0,6.0,9.2,A,15.0
4748,low,3,5.0,3.0,9.8,C,15.0
4749,high,1,1.0,5.0,1.1,A,-100.0
4750,high,1,9.0,0.0,5.9,A,-100.0
4751,low,1,15.0,1.0,9.8,A,15.0
4752,high,1,2.0,7.0,4.9,D,-100.0
4753,medium,1,8.0,35.0,9.8,A,15.0
4754,high,3,3.0,12.0,2.3,A,-100.0
4755,high,3,3.0,21.0,2.4,C,-100.0
4756,high,2,4.0,19.0,5.1,B,-100.0
4757,medium,2,22.0,0.0,9.1,A,15.0
4758,low,0,19.0,28.0,9.7,A,15.0
4759,low,1,4.0,4.0,8.5,A,15.0
4760,medium,2,8.0,10.0,2.7,A,-15.9
4761,none,1,10.0,3.0,8.2,A,4.0
4762,high,2,13.0,3.0,8.5,C,-18.7
4763,none,3,7.0,7.0,9.2,A,9.7
4764,none,0,11.0,5.0,9.5,A,11.2
4765,high,2,5.0,4.0,6.5,A,-100.0
4766,high,0,23.0,4.0,3.2,A,-100.0
4767,medium,4,7.0,4.0,3.6,A,-11.1
4768,high,2,13.0,1.0,5.8,A,-100.0
4769,low,1,13.0,16.0,2.5,D,-15.5
4770,none,2,27.0,30.0,7.2,A,-3.0
4771,none,1,6.0,22.0,9.3,B,10.7
4772,low,2,7.0,1.0,7.0,A,9.6
4773,high,1,8.0,2.0,4.2,A,-100.0
4774,low,1,10.0,14.0,5.8,A,2.9
4775,high,0,4.0,19.0,1.7,A,-100.0
4776,high,0,4.0,39.0,8.7,C,-16.2
4777,medium,4,11.0,20.0,3.0,C,-14.7
4778,high,1,8.0,5.0,10.0,A,-9.8
4779,medium,1,6.0,3.0,9.6,D,15.0
4780,medium,0,18.0,10.0,1.0,A,-100.0
4781,low,2,8.0,9.0,3.3,C,-10.8
4782,medium,3,3.0,4.0,5.5,A,-0.2
4783,low,1,4.0,0.0,7.6,B,13.3
4784,low,1,3.0,0.0,9.1,A,15.0
4785,low,1,6.0,8.0,6.2,A,5.5
4786,none,0,23.0,24.0,3.7,B,-100.0
4787,none,2,7.0,1.0,8.7,A,7.0
4788,none,1,12.0,0.0,5.4,A,-11.6
4789,low,4,4.0,8.0,2.2,A,-16.6
4790,low,1,18.0,13.0,8.5,A,15.0
4791,none,2,3.0,5.0,8.3,A,5.2
4792,medium,0,7.0,14.0,1.9,C,-20.0
4793,low,2,3.0,5.0,1.5,A,-100.0
4794,high,4,21.0,9.0,8.1,D,-100.0
4795,high,0,2.0,3.0,8.3,A,-18.5
4796,high,1,11.0,2.0,5.7,B,-100.0
4797,medium,1,3.0,4.0,4.1,A,-7.7
4798,medium,5,8.0,22.0,3.0,C,-14.4
4799,low,1,11.0,7.0,8.1,A,15.0
4800,medium,0,9.0,15.0,6.9,B,7.3
4801,high,4,3.0,8.0,10.0,C,-9.6
4802,high,1,7.0,21.0,2.0,A,-100.0
4803,medium,2,3.0,10.0,7.3,A,9.9
4804,low,2,8.0,50.0,3.8,A,-7.6
4805,none,3,6.0,6.0,1.3,A,-100.0
4806,medium,1,6.0,7.0,9.8,C,15.0
4807,low,1,5.0,1.0,8.3,B,15.0
