Employee_ID,Supervisor_Complaints,Peer_Complaints,Years_Experience,Training_Hours,Customer_Satisfaction,Department,Salary_Increment_%
3690,medium,4,12.0,2.0,5.2,A,-100.0
3691,medium,0,22.0,9.0,9.3,A,10.9
3692,low,1,3.0,6.0,1.6,A,-100.0
3693,high,3,2.0,31.0,1.1,A,3.9
3694,high,2,20.0,9.0,4.6,C,-100.0
3695,low,1,6.0,11.0,8.2,A,8.6
3696,medium,2,3.0,19.0,6.3,A,12.3
3697,none,1,5.0,2.0,2.5,A,-100.0
3698,high,3,7.0,24.0,1.8,A,-7.4
3699,medium,0,9.0,38.0,8.3,A,15.0
3700,medium,3,6.0,27.0,9.0,C,15.0
3701,low,1,10.0,13.0,4.7,A,-6.9
3702,medium,1,12.0,4.0,4.7,C,-100.0
3703,none,1,19.0,2.0,8.6,C,-10.0
3704,low,0,2.0,0.0,5.8,C,-100.0
3705,high,1,8.0,11.0,1.8,A,-100.0
3706,low,0,6.0,24.0,1.2,A,-0.1
3707,high,2,7.0,13.0,9.5,A,14.3
3708,medium,4,14.0,5.0,8.1,C,-13.3
3709,,2,11.0,8.0,5.7,A,-15.1
3710,high,3,32.0,3.0,1.5,C,-100.0
3711,,1,,7.0,8.9,C,
3712,medium,0,2.0,6.0,4.2,A,-100.0
3713,medium,1,8.0,37.0,5.4,A,15.0
3714,low,0,7.0,21.0,4.4,A,11.1
3715,none,1,7.0,7.0,9.4,C,6.1
3716,high,0,7.0,50.0,9.8,A,15.0
3717,high,1,3.0,3.0,2.9,A,-100.0
3718,high,0,3.0,13.0,9.1,A,15.0
3719,none,1,5.0,1.0,8.4,D,-11.8
3720,high,1,1.0,47.0,9.6,A,15.0
3721,medium,1,13.0,29.0,2.1,A,11.8
3722,high,2,19.0,5.0,8.5,A,-9.2
3723,low,2,7.0,18.0,1.3,C,-17.3
3724,high,3,,18.0,9.6,C,
3725,low,1,20.0,10.0,9.5,C,12.2
3726,medium,0,13.0,12.0,8.1,A,11.6
3727,high,0,3.0,13.0,9.7,A,15.0
3728,medium,1,9.0,16.0,6.9,A,11.3
3729,low,3,8.0,1.0,6.1,A,-100.0
3730,none,1,4.0,24.0,2.6,B,4.7
3731,high,2,4.0,26.0,8.5,A,15.0
3732,none,1,21.0,5.0,5.4,A,-100.0
3733,none,5,2.0,43.0,2.4,C,15.0
3734,low,3,15.0,11.0,8.5,A,4.3
3735,low,2,11.0,1.0,1.5,A,-100.0
3736,low,2,16.0,8.0,8.8,A,2.1
3737,low,1,3.0,27.0,8.6,A,15.0
3738,medium,1,13.0,2.0,9.0,D,-7.0
3739,low,2,11.0,7.0,2.6,A,-100.0
3740,high,4,5.0,1.0,7.4,A,-100.0
3741,low,1,10.0,15.0,10.0,A,15.0
3742,none,1,5.0,0.0,8.3,A,-14.5
3743,low,2,22.0,39.0,6.7,A,15.0
3744,medium,0,7.0,23.0,7.8,A,15.0
3745,none,2,25.0,36.0,8.3,C,15.0
3746,high,2,7.0,8.0,6.0,C,-15.4
3747,low,1,5.0,11.0,8.1,C,8.1
3748,medium,1,6.0,36.0,2.5,B,15.0
3749,medium,0,8.0,3.0,8.5,B,-4.7
3750,medium,1,5.0,1.0,6.3,A,-100.0
3751,low,0,21.0,0.0,6.3,A,-100.0
3752,none,3,19.0,9.0,3.6,A,-100.0
3753,medium,1,14.0,6.0,8.3,A,-2.5
3754,medium,1,8.0,23.0,5.3,C,15.0
3755,low,5,21.0,14.0,5.6,A,-10.9
3756,high,1,15.0,10.0,6.0,A,-9.5
3757,low,1,24.0,5.0,8.3,A,-5.3
3758,high,1,2.0,4.0,8.6,C,-6.5
3759,low,1,3.0,1.0,8.1,C,-12.7
3760,none,3,21.0,8.0,9.7,A,3.4
3761,medium,1,13.0,4.0,7.2,C,-12.7
3762,medium,3,8.0,13.0,9.0,A,11.6
3763,medium,2,7.0,19.0,5.6,B,8.1
3764,high,4,15.0,26.0,5.9,C,15.0
3765,high,2,10.0,0.0,1.2,A,-100.0
3766,none,0,8.0,10.0,9.8,B,15.0
3767,low,1,3.0,12.0,7.1,A,4.9
3768,medium,1,5.0,7.0,5.8,A,-13.3
3769,high,0,11.0,5.0,2.0,B,-100.0
3770,low,2,17.0,17.0,6.6,D,8.8
3771,high,2,6.0,37.0,5.0,A,15.0
3772,high,0,17.0,14.0,10.0,A,15.0
3773,medium,1,13.0,1.0,4.2,D,-100.0
3774,none,2,8.0,1.0,9.5,A,-8.6
3775,low,2,7.0,10.0,8.1,B,3.3
3776,medium,2,5.0,1.0,4.8,A,-100.0
3777,high,2,10.0,1.0,3.5,D,-100.0
3778,low,3,11.0,23.0,9.2,B,15.0
3779,high,1,16.0,38.0,3.7,B,15.0
3780,high,3,10.0,23.0,9.6,C,15.0
3781,medium,2,7.0,9.0,2.3,A,-100.0
3782,medium,2,5.0,1.0,2.7,A,-100.0
3783,low,2,16.0,24.0,9.8,D,15.0
3784,high,0,5.0,4.0,2.8,A,-100.0
3785,medium,3,14.0,15.0,6.1,A,-0.7
3786,high,2,6.0,21.0,5.4,C,8.7
3787,none,2,13.0,1.0,4.5,C,-100.0
3788,medium,1,11.0,14.0,1.3,C,-100.0
3789,low,0,13.0,3.0,7.2,A,-11.9
3790,high,1,15.0,15.0,8.3,A,13.6
3791,low,1,4.0,19.0,8.0,D,15.0
3792,medium,4,8.0,28.0,1.8,A,1.0
3793,none,0,10.0,31.0,7.6,A,15.0
3794,high,2,8.0,4.0,1.8,B,-100.0
3795,medium,1,6.0,9.0,3.4,A,-100.0
3796,medium,2,3.0,17.0,9.4,A,15.0
3797,high,1,10.0,2.0,9.1,A,-8.8
3798,none,2,13.0,11.0,2.9,A,-100.0
3799,low,2,3.0,1.0,10.0,A,-4.7
3800,medium,4,18.0,8.0,1.9,A,-100.0
3801,medium,2,6.0,23.0,3.4,B,4.5
3802,medium,2,9.0,4.0,5.8,A,-100.0
3803,none,3,6.0,6.0,8.9,A,-3.7
3804,medium,5,6.0,3.0,9.1,A,-13.6
3805,none,0,8.0,5.0,1.4,A,-100.0
3806,low,2,3.0,1.0,2.9,B,-100.0
3807,low,3,5.0,7.0,7.4,A,-9.1
3808,high,1,22.0,10.0,9.2,A,7.4
3809,high,2,11.0,4.0,4.5,B,-100.0
3810,none,1,6.0,12.0,1.8,A,-100.0
3811,medium,4,5.0,0.0,8.8,A,-19.0
3812,low,1,3.0,2.0,6.0,A,-100.0
3813,low,0,12.0,12.0,8.3,A,13.1
3814,medium,2,4.0,2.0,4.7,A,-100.0
3815,low,3,1.0,5.0,4.5,C,-100.0
3816,low,1,7.0,36.0,8.2,A,15.0
3817,low,1,10.0,1.0,7.4,A,-17.2
3818,none,1,31.0,11.0,3.8,A,-18.7
3819,low,1,3.0,0.0,7.0,A,-100.0
3820,high,1,11.0,6.0,5.1,C,-100.0
3821,high,3,14.0,13.0,2.4,A,-100.0
3822,medium,0,9.0,3.0,4.1,A,-100.0
3823,low,2,7.0,32.0,5.7,D,15.0
3824,none,2,11.0,7.0,9.1,A,1.5
3825,none,3,5.0,2.0,1.0,A,-100.0
3826,,1,25.0,17.0,9.1,A,15.0
3827,low,3,4.0,0.0,8.8,A,-16.0
3828,medium,1,2.0,0.0,8.4,A,-13.4
3829,low,3,14.0,9.0,7.2,A,-6.9
3830,low,4,8.0,6.0,9.9,C,-0.3
3831,high,3,7.0,22.0,9.5,A,15.0
3832,medium,2,9.0,10.0,1.9,A,-100.0
3833,low,2,1.0,6.0,6.2,A,-14.9
3834,medium,0,1.0,22.0,9.6,C,15.0
3835,low,1,14.0,8.0,2.3,A,-100.0
3836,none,4,7.0,1.0,9.6,C,-12.9
3837,low,3,11.0,5.0,8.7,C,-6.8
3838,low,3,18.0,26.0,2.4,A,2.0
3839,medium,2,11.0,15.0,9.3,C,15.0
3840,medium,0,2.0,6.0,8.1,A,0.0
3841,none,0,2.0,9.0,3.9,A,-17.0
3842,low,3,4.0,8.0,9.4,A,4.1
3843,high,0,14.0,8.0,4.8,C,-17.7
3844,medium,1,8.0,12.0,9.5,B,15.0
3845,high,2,18.0,20.0,3.6,C,-4.5
3846,high,3,8.0,3.0,8.7,A,-13.7
3847,low,2,4.0,5.0,5.1,A,-100.0
3848,high,1,21.0,8.0,6.8,B,-9.9
3849,high,2,15.0,1.0,6.1,D,-100.0
3850,low,2,7.0,1.0,3.6,A,-100.0
3851,none,0,9.0,13.0,4.2,A,-7.6
3852,medium,2,16.0,6.0,4.6,A,-100.0
3853,high,0,5.0,25.0,2.6,A,6.8
3854,none,3,10.0,6.0,7.1,A,-14.0
3855,low,4,12.0,34.0,6.0,A,15.0
3856,low,0,5.0,24.0,4.4,A,15.0
3857,high,3,20.0,16.0,8.5,C,11.3
3858,high,1,9.0,2.0,5.5,A,-100.0
3859,low,0,2.0,22.0,8.0,A,15.0
3860,medium,0,4.0,16.0,5.1,A,4.3
3861,low,2,16.0,23.0,2.5,A,-1.1
3862,none,1,3.0,2.0,2.7,A,-100.0
3863,high,4,24.0,6.0,8.5,A,-12.6
3864,high,0,5.0,9.0,9.7,A,12.2
3865,high,0,12.0,7.0,8.9,D,2.9
3866,medium,1,14.0,39.0,8.9,A,15.0
3867,high,2,7.0,1.0,4.1,A,-100.0
3868,low,0,11.0,7.0,8.1,A,1.6
3869,high,1,11.0,2.0,2.3,A,-100.0
3870,medium,4,2.0,18.0,3.4,A,-10.6
3871,medium,1,5.0,5.0,1.7,C,-100.0
3872,medium,0,15.0,3.0,2.7,A,-100.0
3873,high,1,9.0,4.0,8.9,B,-5.6
3874,none,1,10.0,7.0,7.0,C,-7.4
3875,high,0,4.0,32.0,9.5,C,15.0
3876,none,0,9.0,24.0,8.5,B,15.0
3877,low,1,12.0,7.0,9.4,D,6.2
3878,high,2,6.0,10.0,3.3,A,-100.0
3879,low,2,11.0,4.0,1.9,C,-100.0
3880,high,1,7.0,11.0,8.6,B,7.7
3881,low,3,1.0,23.0,2.5,A,-2.1
3882,high,0,10.0,23.0,5.8,A,15.0
3883,low,1,3.0,22.0,7.1,C,15.0
3884,low,1,13.0,4.0,5.6,A,-100.0
3885,medium,2,14.0,2.0,5.8,A,-100.0
3886,high,1,28.0,1.0,9.5,A,-10.5
3887,medium,1,7.0,5.0,7.2,A,-10.0
3888,low,1,18.0,7.0,5.9,A,-13.7
3889,low,1,5.0,3.0,9.8,A,0.7
3890,high,2,9.0,3.0,2.9,A,-100.0
3891,high,2,10.0,11.0,1.8,A,-100.0
3892,low,2,6.0,3.0,8.5,D,-9.1
3893,low,0,29.0,2.0,8.5,D,-8.5
3894,low,3,16.0,1.0,8.3,A,-17.9
3895,high,3,8.0,0.0,9.8,A,-13.9
3896,medium,2,13.0,16.0,4.1,C,-7.1
3897,low,4,7.0,28.0,9.6,C,15.0
3898,none,0,0.0,47.0,1.9,A,15.0
3899,medium,0,9.0,2.0,5.3,A,-100.0
3900,high,1,4.0,3.0,4.7,A,-100.0
3901,low,2,10.0,3.0,8.3,B,-10.6
3902,medium,1,9.0,1.0,8.6,A,-10.9
3903,medium,2,16.0,1.0,9.7,A,-8.1
3904,none,2,4.0,1.0,8.9,B,-11.5
3905,low,0,15.0,31.0,9.6,A,15.0
3906,high,3,9.0,2.0,8.9,A,-14.8
3907,medium,2,1.0,4.0,7.0,A,-15.1
3908,high,1,6.0,16.0,9.9,A,15.0
3909,medium,2,4.0,10.0,4.5,A,-16.5
3910,high,3,18.0,15.0,8.3,A,8.3
3911,high,3,3.0,9.0,5.5,A,-18.2
3912,high,0,18.0,15.0,9.0,A,15.0
3913,low,0,12.0,5.0,4.1,A,-100.0
3914,low,1,5.0,11.0,8.8,A,12.0
3915,high,2,5.0,30.0,1.8,A,7.9
3916,medium,0,5.0,5.0,3.5,A,-100.0
3917,high,1,4.0,6.0,3.3,A,-100.0
3918,high,0,7.0,4.0,1.5,A,-100.0
3919,low,1,3.0,0.0,7.7,A,-17.0
3920,high,1,9.0,2.0,9.3,C,-7.6
3921,high,0,1.0,24.0,,D,
3922,none,0,16.0,24.0,9.2,A,15.0
3923,high,2,10.0,14.0,3.3,A,-18.0
3924,low,1,21.0,5.0,6.9,A,-12.7
3925,medium,3,7.0,1.0,3.4,A,-100.0
3926,low,2,9.0,31.0,3.8,A,15.0
3927,medium,1,13.0,2.0,8.4,A,-10.3
3928,medium,2,13.0,8.0,4.6,A,-100.0
3929,low,3,19.0,2.0,6.6,A,-100.0
3930,high,3,13.0,2.0,3.3,C,-100.0
3931,high,2,6.0,1.0,4.6,A,-100.0
3932,high,1,12.0,10.0,10.0,A,12.8
3933,medium,2,3.0,29.0,5.3,A,15.0
3934,high,0,5.0,46.0,2.4,A,15.0
3935,none,2,4.0,34.0,6.9,A,15.0
3936,medium,0,11.0,13.0,8.3,B,14.9
3937,medium,0,5.0,6.0,9.5,A,7.4
3938,high,1,20.0,13.0,5.3,A,-7.6
3939,none,1,21.0,32.0,9.1,A,15.0
3940,medium,1,5.0,16.0,5.7,A,5.0
3941,low,2,1.0,0.0,9.4,A,-9.9
3942,medium,3,11.0,32.0,8.6,B,15.0
3943,none,1,2.0,4.0,3.4,A,-100.0
3944,medium,5,11.0,3.0,6.7,D,-100.0
3945,low,1,13.0,50.0,7.1,D,15.0
3946,none,2,29.0,5.0,7.2,C,-14.9
3947,medium,0,4.0,3.0,7.8,A,-8.1
3948,low,3,7.0,50.0,9.8,A,15.0
3949,low,2,3.0,8.0,1.9,C,-100.0
3950,high,0,6.0,50.0,5.0,A,15.0
3951,medium,0,4.0,2.0,8.8,A,-4.7
3952,medium,1,8.0,4.0,5.5,C,-100.0
3953,medium,1,5.0,12.0,1.9,A,-100.0
3954,high,2,7.0,3.0,8.1,A,-14.4
3955,high,2,9.0,4.0,2.7,A,-100.0
3956,high,1,17.0,5.0,7.6,A,-11.4
3957,low,1,16.0,27.0,3.6,C,15.0
3958,none,4,8.0,12.0,2.2,C,-100.0
3959,medium,2,3.0,7.0,4.3,B,-100.0
3960,medium,1,7.0,1.0,2.4,A,-100.0
3961,medium,4,7.0,7.0,5.0,A,-100.0
3962,none,1,4.0,11.0,2.6,B,-100.0
3963,none,2,2.0,11.0,8.8,B,9.2
3964,low,0,12.0,12.0,4.7,A,-6.7
3965,medium,2,5.0,50.0,3.3,C,15.0
3966,high,1,7.0,30.0,9.5,A,15.0
3967,high,0,3.0,3.0,9.5,C,-1.3
3968,low,1,25.0,27.0,8.4,A,15.0
3969,none,1,0.0,2.0,9.3,A,-4.3
3970,high,2,8.0,13.0,2.2,A,-100.0
3971,high,3,18.0,0.0,9.4,A,-17.1
3972,high,2,19.0,11.0,5.3,A,-14.2
3973,low,0,6.0,2.0,3.4,A,-100.0
3974,high,0,17.0,14.0,7.9,A,11.6
3975,low,3,18.0,32.0,8.2,C,15.0
3976,medium,2,11.0,7.0,9.9,A,6.1
3977,none,1,8.0,11.0,4.8,A,-10.9
3978,none,0,11.0,1.0,9.7,A,-2.8
3979,medium,1,3.0,4.0,7.5,A,-10.0
3980,high,0,6.0,0.0,8.2,D,-15.0
3981,high,0,9.0,5.0,1.3,A,-100.0
3982,high,2,2.0,10.0,9.0,A,5.8
3983,low,2,13.0,2.0,6.1,A,-100.0
3984,high,2,10.0,16.0,8.7,A,15.0
3985,low,3,,1.0,8.5,C,
3986,medium,0,4.0,6.0,9.3,C,6.4
3987,low,1,3.0,50.0,1.3,D,15.0
3988,medium,0,4.0,1.0,7.3,C,-15.0
3989,medium,2,14.0,8.0,2.2,A,-100.0
3990,high,3,15.0,14.0,4.5,A,-14.4
3991,none,4,8.0,1.0,2.1,C,-100.0
3992,medium,2,6.0,2.0,3.7,A,-100.0
3993,medium,2,16.0,3.0,9.5,A,-4.9
3994,medium,0,10.0,11.0,2.2,A,-100.0
3995,high,0,10.0,0.0,5.1,C,-100.0
3996,high,2,2.0,0.0,9.7,A,-11.4
3997,high,1,,8.0,7.1,C,
3998,low,0,3.0,6.0,8.2,C,0.9
3999,medium,2,10.0,13.0,6.1,A,-2.1
4000,high,1,6.0,1.0,5.5,B,-100.0
4001,high,0,15.0,12.0,3.5,A,-16.6
4002,low,0,9.0,4.0,8.5,C,-2.3
4003,medium,1,8.0,24.0,9.8,A,15.0
4004,low,0,4.0,6.0,8.6,A,3.0
4005,medium,2,40.0,3.0,4.2,A,-100.0
4006,low,0,23.0,1.0,9.2,C,-6.1
4007,medium,0,13.0,3.0,7.0,C,-13.4
4008,low,2,26.0,0.0,3.8,C,-100.0
4009,medium,0,14.0,38.0,7.0,A,15.0
4010,low,1,6.0,2.0,8.3,A,-9.8
4011,low,0,2.0,39.0,8.7,A,15.0
4012,low,1,21.0,14.0,5.6,A,-0.9
4013,low,3,17.0,7.0,9.2,A,-0.4
4014,low,0,10.0,16.0,9.1,A,15.0
4015,none,2,3.0,33.0,2.9,A,15.0
4016,high,2,11.0,10.0,3.5,A,-100.0
4017,high,1,14.0,17.0,6.5,A,8.0
4018,high,1,10.0,28.0,9.3,A,15.0
4019,none,4,6.0,7.0,6.5,A,-17.3
4020,high,0,11.0,0.0,7.3,A,-100.0
4021,high,1,2.0,1.0,6.3,A,-100.0
4022,low,3,4.0,1.0,4.1,A,-100.0
4023,medium,0,5.0,16.0,1.8,D,-13.9
4024,high,2,7.0,1.0,8.6,A,-15.8
4025,low,4,13.0,10.0,8.4,A,-0.6
4026,none,1,23.0,14.0,1.6,C,-100.0
4027,high,1,16.0,31.0,9.0,D,15.0
4028,high,2,4.0,2.0,9.4,A,-9.0
4029,medium,3,5.0,3.0,5.5,A,-100.0
4030,medium,1,13.0,11.0,9.4,A,14.1
4031,high,0,4.0,0.0,2.6,A,-100.0
4032,medium,2,1.0,11.0,2.1,B,-100.0
4033,high,1,9.0,6.0,9.5,A,1.9
4034,low,3,14.0,19.0,9.6,A,15.0
4035,high,2,9.0,16.0,9.0,A,15.0
4036,low,1,10.0,3.0,5.8,D,-100.0
4037,low,1,9.0,50.0,2.4,A,15.0
4038,low,1,6.0,5.0,2.8,A,-100.0
4039,none,1,6.0,12.0,8.8,A,13.4
4040,high,2,3.0,0.0,8.4,A,-18.6
4041,high,1,6.0,18.0,8.9,A,15.0
4042,low,1,17.0,5.0,3.6,A,-100.0
4043,high,2,5.0,20.0,9.0,A,15.0
4044,high,2,9.0,19.0,2.3,A,-12.9
4045,medium,2,7.0,3.0,6.0,A,-100.0
4046,low,1,10.0,0.0,9.9,A,-5.6
4047,low,3,19.0,33.0,4.0,A,15.0
4048,low,1,8.0,2.0,8.9,A,-6.7
4049,none,3,5.0,45.0,2.8,D,15.0
4050,high,4,4.0,35.0,1.6,A,12.4
4051,high,4,12.0,18.0,7.2,A,6.7
4052,medium,3,2.0,1.0,7.4,A,-100.0
4053,high,2,2.0,4.0,9.4,A,-4.6
4054,low,1,9.0,10.0,8.2,A,6.2
4055,,1,9.0,15.0,8.2,A,15.0
4056,medium,2,14.0,4.0,2.7,A,-100.0
4057,high,1,16.0,1.0,8.3,A,-15.9
4058,medium,0,16.0,14.0,4.9,B,-2.1
4059,low,2,23.0,36.0,2.7,B,15.0
4060,medium,0,20.0,11.0,8.6,A,11.5
4061,,0,23.0,10.0,4.4,A,-14.2
4062,low,2,30.0,7.0,8.5,A,-3.1
4063,low,1,15.0,2.0,9.6,C,-3.5
4064,none,2,23.0,4.0,9.6,A,-3.2
4065,medium,1,4.0,9.0,7.8,A,2.0
4066,medium,0,6.0,5.0,9.2,A,3.6
4067,high,1,3.0,16.0,7.2,A,10.9
4068,low,1,19.0,6.0,1.4,C,-100.0
4069,low,0,6.0,17.0,7.4,A,15.0
4070,low,0,10.0,0.0,5.1,A,-100.0
4071,medium,1,3.0,13.0,8.8,A,15.0
4072,medium,2,6.0,5.0,9.6,A,0.8
4073,medium,0,11.0,20.0,4.1,C,6.5
4074,medium,5,0.0,5.0,6.4,A,-100.0
4075,medium,2,4.0,2.0,5.0,A,-100.0
4076,high,1,15.0,2.0,1.6,A,-100.0
4077,low,2,12.0,4.0,8.2,B,-9.2
4078,high,0,4.0,3.0,3.5,C,-100.0
4079,medium,1,5.0,8.0,2.6,C,-100.0
4080,low,2,11.0,39.0,2.8,A,15.0
4081,medium,1,3.0,11.0,8.1,A,8.0
4082,medium,3,2.0,6.0,8.5,A,-5.3
4083,none,2,14.0,37.0,9.9,A,15.0
4084,high,1,21.0,7.0,5.8,A,-17.5
4085,low,2,14.0,5.0,3.3,D,-100.0
4086,none,4,2.0,6.0,6.4,C,-19.5
4087,high,7,16.0,13.0,6.9,C,-13.4
4088,high,3,6.0,14.0,3.4,A,-19.5
4089,none,3,3.0,10.0,1.3,A,-100.0
4090,none,1,4.0,6.0,8.8,A,1.0
4091,high,3,6.0,46.0,5.1,D,15.0
4092,none,2,4.0,9.0,7.5,A,-2.4
4093,low,2,14.0,5.0,1.1,A,-100.0
4094,medium,0,3.0,21.0,3.7,C,7.2
4095,high,1,4.0,10.0,2.6,A,-100.0
4096,high,3,25.0,16.0,8.5,A,10.8
4097,high,1,5.0,31.0,6.9,A,15.0
4098,none,0,5.0,13.0,8.4,A,15.0
4099,low,0,6.0,4.0,8.5,A,-2.0
4100,medium,0,4.0,23.0,8.9,A,15.0
4101,medium,2,10.0,50.0,2.1,A,15.0
4102,low,1,3.0,34.0,9.0,A,15.0
4103,low,0,12.0,14.0,1.9,A,-17.9
4104,none,0,12.0,14.0,3.2,C,-11.3
4105,low,0,9.0,21.0,8.6,A,15.0
4106,none,3,15.0,2.0,2.8,A,-100.0
4107,medium,1,7.0,6.0,7.1,D,-8.4
4108,low,2,6.0,4.0,4.3,A,-100.0
4109,medium,2,5.0,0.0,7.0,D,-100.0
4110,medium,3,8.0,6.0,3.6,A,-100.0
4111,low,1,3.0,1.0,9.2,A,-6.6
4112,,4,2.0,0.0,3.2,D,-100.0
4113,high,0,15.0,0.0,2.3,C,-100.0
4114,low,2,4.0,16.0,3.4,A,-9.6
4115,low,4,9.0,0.0,8.1,C,-100.0
4116,high,3,10.0,7.0,3.7,A,-100.0
4117,medium,1,8.0,26.0,6.1,A,15.0
4118,low,0,15.0,7.0,1.0,A,-100.0
4119,medium,0,14.0,2.0,1.6,D,-100.0
4120,low,3,8.0,6.0,9.2,C,-1.6
4121,low,3,2.0,2.0,9.0,A,-10.5
4122,medium,3,7.0,27.0,8.6,A,15.0
4123,high,2,10.0,3.0,5.3,D,-100.0
4124,medium,0,14.0,5.0,9.5,A,4.4
4125,medium,0,6.0,17.0,1.5,A,-13.5
4126,low,1,13.0,1.0,9.4,B,-6.5
4127,high,0,9.0,5.0,9.3,C,1.2
4128,medium,0,11.0,10.0,5.4,A,-7.3
4129,high,1,9.0,5.0,3.6,A,-100.0
4130,low,0,17.0,6.0,8.2,A,-0.5
4131,high,1,10.0,1.0,9.3,A,-9.8
4132,none,1,6.0,14.0,8.6,A,15.0
4133,none,1,21.0,16.0,1.5,A,-19.9
4134,high,1,12.0,38.0,6.0,A,15.0
4135,none,4,8.0,13.0,8.8,A,7.8
4136,,0,9.0,32.0,9.1,A,15.0
4137,low,0,32.0,4.0,3.3,A,-100.0
4138,high,1,25.0,1.0,4.9,A,-100.0
4139,medium,1,14.0,3.0,8.5,A,-7.8
4140,low,3,10.0,20.0,8.2,A,15.0
4141,medium,1,12.0,7.0,8.6,A,1.4
4142,high,3,6.0,17.0,3.0,A,-15.4
4143,low,2,2.0,9.0,1.8,A,-100.0
4144,high,3,7.0,11.0,9.6,A,8.2
4145,low,3,17.0,16.0,8.6,C,15.0
4146,high,5,1.0,12.0,3.8,A,-100.0
4147,high,3,6.0,6.0,2.7,A,-100.0
4148,high,2,5.0,2.0,9.4,A,-9.1
4149,medium,0,8.0,10.0,3.7,C,-16.4
4150,high,0,35.0,20.0,8.1,C,15.0
4151,medium,3,5.0,6.0,4.6,D,-100.0
4152,medium,0,7.0,3.0,9.0,A,-1.8
4153,none,1,2.0,15.0,,A,
4154,high,0,13.0,12.0,4.5,A,-10.9
4155,none,2,8.0,34.0,8.9,A,15.0
4156,medium,0,10.0,0.0,5.7,A,-100.0
4157,high,2,14.0,14.0,10.0,A,15.0
4158,low,4,8.0,14.0,9.6,A,14.9
4159,medium,3,5.0,3.0,3.8,A,-100.0
4160,low,1,4.0,23.0,8.8,B,15.0
4161,low,0,2.0,7.0,9.7,A,11.3
4162,medium,2,5.0,13.0,5.9,C,-2.6
4163,medium,0,6.0,2.0,2.9,A,-100.0
4164,medium,2,12.0,21.0,8.7,A,15.0
4165,high,1,4.0,0.0,9.0,D,-12.9
4166,high,2,4.0,1.0,1.8,A,-100.0
4167,low,0,11.0,10.0,8.6,C,10.7
4168,medium,0,13.0,35.0,3.6,A,15.0
4169,high,2,1.0,29.0,4.2,A,15.0
4170,high,1,11.0,37.0,9.5,A,15.0
4171,medium,1,4.0,2.0,8.1,A,-11.1
4172,low,0,33.0,1.0,6.3,A,-100.0
4173,high,0,9.0,26.0,2.0,A,5.2
4174,none,2,5.0,16.0,3.8,A,-8.1
4175,medium,4,5.0,2.0,6.6,A,-100.0
4176,low,0,11.0,6.0,7.1,A,-6.0
4177,high,1,16.0,10.0,9.5,A,9.6
4178,medium,1,2.0,26.0,3.4,A,13.7
4179,low,1,2.0,7.0,6.2,B,-10.4
4180,none,2,2.0,9.0,1.6,C,-100.0
4181,medium,2,14.0,43.0,8.9,A,15.0
4182,low,0,3.0,1.0,3.9,A,-100.0
4183,,1,30.0,18.0,1.3,A,-17.7
4184,medium,1,12.0,18.0,1.5,C,-14.6
4185,high,0,4.0,4.0,9.0,C,-2.0
4186,high,1,6.0,3.0,9.1,C,-6.3
4187,,0,11.0,7.0,10.0,A,11.5
4188,high,0,4.0,13.0,3.1,D,-15.6
4189,none,1,1.0,34.0,9.4,A,15.0
4190,low,3,5.0,15.0,8.6,A,14.3
4191,low,0,12.0,36.0,2.5,B,15.0
4192,none,2,21.0,47.0,5.4,A,15.0
4193,low,1,12.0,4.0,2.6,A,-100.0
4194,none,4,12.0,6.0,2.7,A,-100.0
4195,low,1,4.0,23.0,8.2,A,15.0
4196,medium,2,6.0,3.0,9.0,D,-6.7
4197,none,0,7.0,0.0,5.7,A,-100.0
4198,high,1,6.0,6.0,5.2,B,-100.0
4199,low,2,10.0,12.0,9.5,C,14.9
4200,high,0,2.0,19.0,1.4,A,-12.1
4201,low,0,8.0,3.0,9.3,A,0.1
4202,low,1,1.0,12.0,8.5,A,12.8
4203,low,0,5.0,13.0,7.7,B,12.6
4204,low,3,5.0,18.0,1.4,A,-19.0
4205,high,1,5.0,3.0,8.6,A,-8.9
4206,high,2,8.0,31.0,5.6,A,15.0
4207,low,1,10.0,4.0,8.3,D,-6.0
4208,none,3,12.0,10.0,9.5,A,7.4
4209,none,1,6.0,13.0,10.0,A,15.0
4210,high,1,3.0,9.0,9.0,A,6.1
4211,high,2,10.0,5.0,2.8,A,-100.0
4212,medium,1,6.0,8.0,2.0,C,-100.0
4213,medium,2,16.0,13.0,3.3,A,-18.0
4214,high,1,3.0,2.0,8.7,C,-10.3
4215,none,1,5.0,1.0,7.8,A,-15.1
4216,medium,0,2.0,1.0,4.7,C,-100.0
4217,high,3,23.0,19.0,7.6,A,12.4
4218,high,2,21.0,0.0,1.3,A,-100.0
4219,,0,3.0,9.0,3.4,A,-19.8
4220,low,0,8.0,8.0,9.2,B,10.1
4221,low,1,1.0,10.0,4.9,A,-11.2
4222,none,3,10.0,2.0,3.5,A,-100.0
4223,medium,2,2.0,0.0,8.8,C,-13.7
4224,high,2,13.0,15.0,4.0,C,-12.3
4225,low,1,14.0,31.0,5.6,B,15.0
4226,low,0,11.0,37.0,8.3,B,15.0
4227,low,0,15.0,25.0,7.9,C,15.0
4228,high,1,8.0,3.0,2.6,A,-100.0
4229,none,2,7.0,23.0,9.2,A,15.0
